year,fips,GIS Join Match Code,NHGIS Integrated State Name,NHGIS Integrated State Code,Year-Specific Area Name,Persons: Total,Persons: Urban,Persons: Urban--Inside urbanized areas,Persons: Urban--Outside urbanized areas (in urban clusters),Persons: Rural,Persons: Male,Persons: Female,Persons: Under 5 years,Persons: 5 to 9 years,Persons: 10 to 14 years,Persons: 15 to 17 years,Persons: 18 and 19 years,Persons: 20 years,Persons: 21 years,Persons: 22 to 24 years,Persons: 25 to 29 years,Persons: 30 to 34 years,Persons: 35 to 44 years,Persons: 45 to 54 years,Persons: 55 to 59 years,Persons: 60 and 61 years,Persons: 62 to 64 years,Persons: 65 to 74 years,Persons: 75 to 84 years,Persons: 85 years and over,Persons: 18-24,Persons: 25-34,Persons: 35-44,Persons: 45-54,Persons: 55-64,Persons: 65+,Persons: White (single race),Persons: Black or African American (single race),Persons: American Indian and Alaska Native (single race),Persons: Asian and Pacific Islander and Other Race (single race),Persons: Two or More Races,Persons: Asian and Pacific Islander and Other and Two or More Races,Total Race,Persons: 25 years and over ~ Less than 9th grade,Persons: 25 years and over ~ 9th grade to 3 years of college (until 1980) or to some college or associate's degree (since 1990),Persons: 25 years and over ~ 4 or more years of college (until 1980) or bachelor's degree or higher (since 1990),"Families: Income less than $10,000","Families: Income $10,000 to $14,999","Families: Income $15,000 to $24,999","Families: Income $25,000 to $49,999","Families: Income $50,000 or more",approx avg income,estimated sd,dem_vote,gop_vote,lean_prev,lean_prev2,dem_vote_lean_prev2,gop_vote_lean_prev2,hlean_prev2,hlean_prev,us_state,dem_pct_two_party,lean,total_votes_two_party,total_votes,dem_poll,gop_poll,dem_lean2_plus_poll,gop_lean2_plus_poll
1964,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.557463332,0.442536668,0.09103,-0.02621,0.52621,0.47379,-0.003302649,-0.091124816,OK,0.5574633324003564,0.0570752902719826,932499.0,932499.0,0.64,0.36,0.66621,0.33379
1964,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.639218623,0.360781377,0.02705,-0.02505,0.52505,0.47495,0.03384555,-0.022591894,OR,0.639218623213183,-0.0246800005408438,783796.0,786305.0,0.64,0.36,0.66505,0.33494999999999997
1964,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.651656086,0.348343914,-0.01081,-0.01145,0.51145,0.48855,0.029245934,0.029323757,PA,0.6516560862055221,-0.037117463533183,4804611.0,4822690.0,0.64,0.36,0.65145,0.34854999999999997
1964,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.808717744,0.191282256,-0.13545,0.00507,0.49493,0.50507,-0.139851229,-0.131278101,RI,0.808717743630761,-0.1941791209584218,390078.0,390078.0,0.64,0.36,0.63493,0.36507
1964,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.411054449,0.588945551,-0.01155,-0.22057,0.7205699999999999,0.27943,-0.454740343,-0.339845524,SC,0.4110802616760453,0.2034583609962937,524771.0,524779.0,0.64,0.36,0.8605700000000001,0.13943
1964,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.556124155,0.443875845,0.08297,0.00633,0.49367,0.50633,0.105333184,0.117674712,SD,0.5561241547772569,0.0584144678950821,293118.0,293118.0,0.64,0.36,0.6336700000000001,0.36633
1964,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.555066299,0.444933701,0.03702,-0.07437,0.57437,0.42563,-0.139386485,-0.099088592,TN,0.555105191204288,0.059433431468051,1144012.0,1144046.0,0.64,0.36,0.7143700000000001,0.28563
1964,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.634379466,0.365620534,-0.00927,-0.02067,0.52067,0.47933,-0.311863602,-0.097033018,TX,0.6343794662422175,-0.0198408435698783,2621751.0,2626811.0,0.64,0.36,0.66067,0.33932999999999996
1964,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5486448,0.4513552,0.04903,0.06809,0.43191,0.56809,0.039904763,0.047982363,UT,0.5471372377077972,0.0674013849645419,401413.0,401413.0,0.64,0.36,0.57191,0.42808999999999997
1964,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66307514,0.33692486,0.08733,0.14427,0.35573,0.64427,0.116921832,0.087049635,VT,0.6630751399714231,-0.048536517299084,163069.0,163089.0,0.64,0.36,0.49573,0.50427
1964,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536899205,0.463100795,0.02834,0.0132,0.4868,0.5132,-0.127800039,-0.080354711,VA,0.5368992045196522,0.0776394181526868,1039372.0,1042267.0,0.64,0.36,0.6268,0.3732
1964,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.623781541,0.376218459,0.01303,-0.03492,0.53492,0.46508,0.120091294,0.136552129,WA,0.6237267662081571,-0.009188143535818,1250065.0,1258374.0,0.64,0.36,0.67492,0.32508
1964,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.679368466,0.320631534,-0.0265,-0.03674,0.53674,0.46326,-0.025304269,-0.040044105,WV,0.6793684662390788,-0.0648298435667396,792040.0,792040.0,0.64,0.36,0.67674,0.32326
1964,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62195049,0.37804951,0.01948,0.04186,0.45814,0.54186,0.055129303,0.021376924,WI,0.6219504902248124,-0.0074118675524733,1688919.0,1691815.0,0.64,0.36,0.59814,0.40186
1964,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.565584798,0.434415202,0.05098,0.02326,0.47674,0.52326,0.068160812,0.133703925,WY,0.5655847977802068,0.0489538248921322,142716.0,142716.0,0.64,0.36,0.6167400000000001,0.38326
1968,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.572279055,0.427720945,0.30861,-0.07137,0.57137,0.42863,0.0859868,-0.096213125,AL,0.8242851406344582,-0.326904967972503,834255.0,1044505.0,0.494,0.506,0.56537,0.43463
1968,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.485009108,0.514990892,-0.04447,0.01024,0.48976,0.51024,0.055196482,0.028858448,,,,,,0.494,0.506,0.48375999999999997,0.51624
1968,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389982504,0.610017496,0.11959,0.05668,0.44332,0.55668,0.069676091,0.073488814,AZ,0.3899825036879481,0.1073976689740071,437235.0,486936.0,0.494,0.506,0.43732,0.56268
1968,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.494436615,0.505563385,0.05099,-0.03739,0.53739,0.46261,0.022948673,-0.039313109,AR,0.4944406710770497,0.0029395015849054,373966.0,609593.0,0.494,0.506,0.53139,0.46861
1968,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.483362143,0.516637857,0.02294,0.00358,0.49642,0.50358,0.041398207,0.044192821,CA,0.4833621425087254,0.0140180301532297,6711982.0,7251587.0,0.494,0.506,0.49041999999999997,0.50958
1968,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.450188645,0.549811355,-0.00137,0.04969,0.45031,0.54969,-0.011435802,-0.019941227,CO,0.4501886452864198,0.0471915273755354,744519.0,811199.0,0.494,0.506,0.44431,0.55569
1968,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.527514636,0.472485364,-0.06418,-0.03648,0.53648,0.46352,-0.052340944,-0.038195155,CT,0.527514635715389,-0.0301344630534337,1178282.0,1254932.0,0.494,0.506,0.53048,0.46952
1968,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.479774942,0.520225058,0.00348,-0.00738,0.50738,0.49262,0.004679003,0.070139182,DE,0.47977494244465,0.0176052302173051,185908.0,214367.0,0.494,0.506,0.50138,0.49862
1968,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.818194609,0.181805391,-0.24037,,,,,,DC,0.8181946089179143,-0.3208144362559591,170578.0,170578.0,0.494,0.506,,
1968,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.432843992,0.567156008,0.10312,0.01598,0.48402,0.51598,-0.131604278,-0.135967596,FL,0.432843991870033,0.0645361807919221,1563598.0,2187805.0,0.494,0.506,0.47802,0.52198
1968,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.468042169,0.531957831,0.15588,-0.12478,0.62478,0.37522,-0.123442435,-0.143831656,GA,0.4680406802052763,0.0293394924566788,714549.0,1250272.0,0.494,0.506,0.61878,0.38122
1968,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607194875,0.392805125,-0.173,0.00052,0.49948,0.50052,-0.040193329,-0.163166721,HI,0.6071948751659513,-0.109814702503996,232749.0,236218.0,0.494,0.506,0.49348,0.50652
1968,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.350582386,0.649417614,0.10544,0.03868,0.46132,0.53868,0.077540996,0.114394102,ID,0.3505823862520715,0.1467977864098836,254642.0,291183.0,0.494,0.506,0.45532,0.54468
1968,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.483988945,0.516011055,0.01989,-0.0001,0.5001,0.4999,0.025542417,0.055232283,IL,0.4839889450641438,0.0133912275978113,4214588.0,4619749.0,0.494,0.506,0.4941,0.5059
1968,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.430322788,0.569677212,0.05223,0.05318,0.44682,0.55318,0.042033267,0.047428966,IN,0.4303227878353348,0.0670573848266203,1874544.0,2123561.0,0.494,0.506,0.44082,0.55918
1968,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435021742,0.564978258,-0.00546,0.06832,0.43168,0.56832,0.02391306,0.035887699,IA,0.4350217420070176,0.0623584306549375,1095805.0,1167931.0,0.494,0.506,0.42568,0.57432
1968,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.387626492,0.612373508,0.06908,0.10803,0.39197,0.60803,0.125292119,0.145358041,KS,0.3876264919979019,0.1097536806640533,781670.0,872783.0,0.494,0.506,0.38597,0.61403
1968,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.462282779,0.537717221,-0.02766,0.03674,0.46326,0.53674,-0.077070696,-0.015457448,KY,0.4622821532854778,0.0350980193764773,859951.0,1055892.0,0.494,0.506,0.45726,0.54274
1968,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.545913779,0.454086221,0.18276,-0.13731,0.63731,0.36269,-0.144741571,-0.305907841,LA,0.5459137794234329,-0.0485336067614777,567150.0,1097450.0,0.494,0.506,0.63131,0.36869
1968,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.562160149,0.437839851,-0.07381,0.07131,0.42869,0.57131,0.012541834,-0.034711018,ME,0.5641961830410019,-0.0668160103790466,388372.0,392936.0,0.494,0.506,0.42269,0.57731
1968,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.509616067,0.490383933,-0.04009,-0.03531,0.53531,0.46469,-0.090527923,-0.048577041,MD,0.5096160673290384,-0.0122358946670832,1056305.0,1235039.0,0.494,0.506,0.52931,0.47069
1968,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.657056021,0.342943979,-0.15008,-0.10275,0.60275,0.39725,-0.099334504,-0.093943902,MA,0.6570560208080097,-0.1596758481460545,2236062.0,2331752.0,0.494,0.506,0.59675,0.40325
1968,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53752294,0.46247706,-0.05376,-0.00927,0.50927,0.49073,-0.007878486,0.026294441,MI,0.5375229397111156,-0.0401427670491604,2963747.0,3306250.0,0.494,0.506,0.50327,0.49673
1968,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.565648079,0.434351921,-0.02451,-0.00633,0.50633,0.49367,0.570376641,0.028752405,MN,0.5656480792096445,-0.0682679065476893,1516381.0,1588506.0,0.494,0.506,0.5003299999999999,0.49967
1968,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.629887941,0.370112059,0.48601,-0.09482,0.59482,0.40518,-0.331800896,-0.308857705,MS,0.6298879411272787,-0.1325077684653235,239160.0,654509.0,0.494,0.506,0.58882,0.41118
1968,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.493610981,0.506389019,-0.02589,-0.00175,0.50175,0.49825,-0.054616097,-0.024465363,MO,0.4936109808304477,0.0037691918315074,1603376.0,2116409.0,0.494,0.506,0.49574999999999997,0.50425
1968,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.451140928,0.548859072,0.02226,0.01339,0.48661,0.51339,0.076451203,0.057885746,MT,0.4511409279230842,0.046239244738871,252952.0,274404.0,0.494,0.506,0.48061,0.51939
1968,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.347159348,0.652840652,0.08854,0.12154,0.37846,0.62154,0.083959772,0.132671625,NE,0.3471593484663998,0.1502208241955553,491947.0,536851.0,0.494,0.506,0.37246,0.62754
1968,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452947244,0.547052756,0.02879,-0.01079,0.51079,0.48921,-0.062552676,-0.163912335,NV,0.4529472441062592,0.0444329285556959,133786.0,154218.0,0.494,0.506,0.50479,0.49521
1968,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.457417371,0.542582629,-0.02429,0.03501,0.46499,0.53501,0.063472183,0.120627927,NH,0.4574173707144158,0.0399628019475394,285492.0,297298.0,0.494,0.506,0.45899,0.54101
1968,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.488172059,0.511827941,-0.04499,-0.00319,0.50319,0.49681,0.023316089,0.018402916,NJ,0.4881720587888895,0.0092081138730656,2589673.0,2875395.0,0.494,0.506,0.49719,0.50281
1968,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433931675,0.566068325,0.0192,-0.00287,0.50287,0.49713,0.004058269,-0.019559868,NM,0.4339316749673919,0.0634484976945632,299773.0,327281.0,0.494,0.506,0.49687,0.50313
1968,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.529009918,0.470990082,-0.0719,-0.02553,0.52553,0.47447,-0.009221946,-0.004811026,NY,0.5048492291078853,-0.0074690564459301,6074780.0,6790066.0,0.494,0.506,0.51953,0.48047
1968,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425282575,0.574717425,0.0531,-0.02026,0.52026,0.47974,-0.033653288,-0.016106637,NC,0.4252825745323259,0.0720975981296292,1091305.0,1587493.0,0.494,0.506,0.5142599999999999,0.48574
1968,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40597075,0.59402925,0.03403,0.05536,0.44464,0.55536,0.071374277,0.103842241,ND,0.4059707502634532,0.0914094223985019,233438.0,247882.0,0.494,0.506,0.43864,0.56136
1968,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.487050636,0.512949364,-0.01482,0.03367,0.46633,0.53367,0.056929214,0.084523151,OH,0.4870506358116622,0.0103295368502929,3491600.0,3959698.0,0.494,0.506,0.46033,0.53967
1968,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.401485317,0.598514683,0.05715,0.09103,0.40897,0.5910299999999999,-0.059955091,-0.011824365,OK,0.4014853165281391,0.095894856133816,751355.0,943086.0,0.494,0.506,0.40297,0.59703
1968,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.467700336,0.532299664,-0.02461,0.02705,0.47295,0.52705,-0.031284741,0.038709409,OR,0.4677003358534287,0.0296798368085265,767299.0,819622.0,0.494,0.506,0.46695,0.53305
1968,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.519472472,0.480527528,-0.03705,-0.01081,0.51081,0.48919,0.011508936,0.034381129,PA,0.5194724724342682,-0.022092299772313,4349422.0,4747928.0,0.494,0.506,0.50481,0.49519
1968,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.668293225,0.331706775,-0.19411,-0.13545,0.63545,0.36455000000000004,-0.175915202,-0.100280856,RI,0.668293225112978,-0.1709130524510228,368877.0,384938.0,0.494,0.506,0.62945,0.37055000000000005
1968,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.437353282,0.562646718,0.20356,-0.01155,0.51155,0.48845,-0.319419028,-0.194220774,SC,0.4373532824860258,0.0600268901759293,451548.0,666978.0,0.494,0.506,0.5055499999999999,0.49445
1968,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44060792,0.55939208,0.05849,0.08297,0.41703,0.58297,0.14194629,0.150724092,SD,0.4406079204372368,0.0567722522247184,267864.0,281264.0,0.494,0.506,0.41103,0.58897
1968,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.426344187,0.573655813,0.05954,0.03702,0.46298,0.53702,-0.011940541,0.012726801,TN,0.4263441871756744,0.0710359854862807,823825.0,1248617.0,0.494,0.506,0.45698,0.5430200000000001
1968,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.507808717,0.492191283,-0.01977,-0.00927,0.50927,0.49073,-0.108849422,-0.321505952,TX,0.5078087169011419,-0.0104285442391867,2494648.0,3079216.0,0.494,0.506,0.50327,0.49673
1968,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.396226033,0.603773967,0.06597,0.04903,0.45097,0.54903,0.041329172,0.150489755,UT,0.3962260333389817,0.1011541393229735,395393.0,422568.0,0.494,0.506,0.44497,0.55503
1968,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452100105,0.547899895,-0.04847,0.08733,0.41267,0.58733,0.119339662,0.168772102,VT,0.4521001048926298,0.0452800677693253,155397.0,161404.0,0.494,0.506,0.40667,0.59333
1968,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428376518,0.571623482,0.07771,0.02834,0.47166,0.52834,-0.054146391,-0.081174309,VA,0.4283765176148874,0.0690036550470677,1032706.0,1359930.0,0.494,0.506,0.46566,0.53434
1968,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.511426287,0.488573713,-0.00917,0.01303,0.48697,0.51303,0.057993087,-0.000736714,WA,0.5101445746862284,-0.0127644020242732,1215773.0,1316803.0,0.494,0.506,0.48097,0.51903
1968,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.548805392,0.451194608,-0.06476,-0.0265,0.5265,0.4735,-0.014007714,-0.017653276,WV,0.5488053916549059,-0.0514252189929506,681646.0,754206.0,0.494,0.506,0.5205,0.4795
1968,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.480371773,0.519628227,-0.00734,0.01948,0.48052,0.51948,0.049438959,0.05049105,WI,0.4803717729203406,0.0170083997416145,1558801.0,1691538.0,0.494,0.506,0.47452,0.5254800000000001
1968,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389086994,0.610913006,0.04903,0.05098,0.44902,0.55098,0.062431073,0.035398036,WY,0.3890869939707149,0.1082931786912403,116100.0,127205.0,0.494,0.506,0.44301999999999997,0.55698
1970,1.0,G010,Alabama,10.0,Alabama,3444165.0,2011941.0,1280325.0,731616.0,1432224.0,1661941.0,1782224.0,301031.0,347305.0,371822.0,213362.0,128389.0,61297.0,57045.0,156202.0,216947.0,191048.0,382941.0,372973.0,168516.0,63333.0,85993.0,207904.0,93639.0,24418.0,402933.0,407995.0,382941.0,372973.0,317842.0,325961.0,2533831.0,903467.0,2443.0,4424.0,,4424.0,3444165.0,665720.0,1001142.0,141936.0,601654.0,175084.0,77663.0,16296.0,3962.0,10.13153469,,,1.0,,,,,,,,,,,,,,,
1970,2.0,G020,Alaska,20.0,Alaska,300382.0,145512.0,0.0,145512.0,154870.0,163258.0,137124.0,32075.0,36709.0,34248.0,16827.0,9941.0,7244.0,8411.0,19921.0,26711.0,22588.0,38021.0,26939.0,8550.0,2449.0,2861.0,4704.0,1508.0,675.0,45517.0,49299.0,38021.0,26939.0,13860.0,6887.0,236767.0,8911.0,16276.0,38428.0,,38428.0,300382.0,24842.0,91024.0,19082.0,25119.0,16368.0,18808.0,5825.0,550.0,15.24344533,,,1.0,,,,,,,,,,,,,,,
1970,4.0,G040,Arizona,40.0,Arizona,1770900.0,1408864.0,1157541.0,251323.0,362036.0,871006.0,899894.0,158675.0,185514.0,193342.0,106444.0,64924.0,31561.0,30394.0,84600.0,116393.0,100450.0,195323.0,189873.0,79678.0,30329.0,41926.0,107740.0,44233.0,9501.0,211479.0,216843.0,195323.0,189873.0,151933.0,161474.0,1604948.0,53344.0,95812.0,16796.0,,16796.0,1770900.0,227343.0,573374.0,115020.0,243651.0,113236.0,63877.0,14598.0,3027.0,11.80001551,,,1.0,,,,,,,,,,,,,,,
1970,5.0,G050,Arkansas,50.0,Arkansas,1923295.0,960865.0,378624.0,582241.0,962430.0,932310.0,990985.0,158050.0,186652.0,196133.0,114175.0,68017.0,30770.0,30035.0,82234.0,115788.0,98984.0,197701.0,208012.0,101588.0,40206.0,57190.0,146615.0,72336.0,18809.0,211056.0,214772.0,197701.0,208012.0,198984.0,237760.0,1565915.0,352445.0,2014.0,2921.0,,2921.0,1923295.0,424570.0,562564.0,70378.0,382682.0,81844.0,31336.0,7528.0,1805.0,9.39482576,,,1.0,,,,,,,,,,,,,,,
1970,6.0,G060,California,60.0,California,19953134.0,18136045.0,16147770.0,1988275.0,1817089.0,9816685.0,10136449.0,1642683.0,1918127.0,1963681.0,1111481.0,705898.0,359833.0,349557.0,1031576.0,1457614.0,1219389.0,2358549.0,2329755.0,933244.0,332347.0,438423.0,1105236.0,553050.0,142691.0,2446864.0,2677003.0,2358549.0,2329755.0,1704014.0,1800977.0,17761032.0,1400143.0,91018.0,700941.0,,700941.0,19953134.0,2150512.0,7263205.0,1462266.0,2267812.0,1398973.0,1029394.0,257628.0,47448.0,13.43050424,,,1.0,,,,,,,,,,,,,,,
1970,8.0,G080,Colorado,80.0,Colorado,2207259.0,1733311.0,1424011.0,309300.0,473948.0,1089377.0,1117882.0,186368.0,224171.0,233679.0,129793.0,87658.0,44014.0,44673.0,115821.0,157420.0,133784.0,255624.0,234200.0,93164.0,33901.0,45098.0,111442.0,60207.0,16242.0,292166.0,291204.0,255624.0,234200.0,172163.0,187891.0,2112352.0,66411.0,8836.0,19660.0,,19660.0,2207259.0,228033.0,742779.0,170326.0,290481.0,148745.0,84390.0,19895.0,3654.0,12.06325697,,,1.0,,,,,,,,,,,,,,,
1970,9.0,G090,Connecticut,90.0,Connecticut,3031709.0,2345052.0,2101658.0,243394.0,686657.0,1470487.0,1561222.0,253262.0,295966.0,304211.0,167520.0,96533.0,46314.0,44931.0,138549.0,206011.0,168754.0,355947.0,381691.0,157029.0,54950.0,71133.0,174810.0,91676.0,22422.0,326327.0,374765.0,355947.0,381691.0,283112.0,288908.0,2835458.0,181177.0,2222.0,12852.0,,12852.0,3031709.0,439705.0,1015590.0,230303.0,283170.0,245575.0,176993.0,50653.0,11260.0,14.76676901,,,1.0,,,,,,,,,,,,,,,
1970,10.0,G100,Delaware,100.0,Delaware,548104.0,395569.0,349674.0,45895.0,152535.0,267332.0,280772.0,48472.0,57682.0,59228.0,31719.0,19613.0,8855.0,8780.0,26150.0,38193.0,32247.0,65532.0,63422.0,24396.0,8635.0,11347.0,27182.0,13298.0,3353.0,63398.0,70440.0,65532.0,63422.0,44378.0,43833.0,466459.0,78276.0,656.0,2713.0,,2713.0,548104.0,66881.0,182884.0,37630.0,66411.0,39889.0,23430.0,6048.0,1137.0,12.73903152,,,1.0,,,,,,,,,,,,,,,
1970,11.0,G110,District of Columbia,110.0,District Of Columbia,756510.0,756510.0,756510.0,0.0,0.0,351491.0,405019.0,59735.0,64222.0,64424.0,35725.0,29884.0,16433.0,16430.0,46775.0,64900.0,47625.0,84974.0,83676.0,37994.0,13968.0,18942.0,44849.0,20399.0,5555.0,109522.0,112525.0,84974.0,83676.0,70904.0,70803.0,209272.0,537712.0,956.0,8570.0,,8570.0,756510.0,101383.0,246435.0,75233.0,85451.0,37005.0,27924.0,10752.0,2350.0,13.44887816,,,1.0,,,,,,,,,,,,,,,
1970,12.0,G120,Florida,120.0,Florida,6789443.0,5468137.0,4133783.0,1334354.0,1321306.0,3275571.0,3513872.0,501179.0,605714.0,643014.0,359134.0,217642.0,105736.0,100813.0,289968.0,403096.0,358665.0,746867.0,761987.0,347337.0,143497.0,215428.0,646681.0,285116.0,57569.0,714159.0,761761.0,746867.0,761987.0,706262.0,989366.0,5719343.0,1041651.0,6677.0,21772.0,,21772.0,6789443.0,1104113.0,2456504.0,407264.0,1107363.0,399625.0,225035.0,63255.0,16089.0,11.49755461,,,1.0,,,,,,,,,,,,,,,
