year,gender,age,race,pol_south,ideology,party,family_income,job,education,religion,vote,fips,weight1,weight2,weight3
1996,1,40,1,2,6,1,3,3,3,4,0,18,0.8918,0.8918,0.8918
1996,2,72,1,2,4,2,1,5,5,1,0,18,0.3594,0.3594,0.3594
1996,2,33,1,2,2,1,4,5,5,2,1,18,0.702,0.702,0.702
1996,2,44,1,2,1,2,3,3,3,1,0,18,0.8538,0.8538,0.8538
1996,2,58,1,2,4,3,3,7,7,2,2,18,0.3569,0.3569,0.3569
1996,2,39,1,2,4,3,4,3,3,1,2,18,0.8834,0.8834,0.8834
1996,1,31,1,2,4,2,3,6,6,2,0,17,0.8543,0.8543,0.8543
1996,1,80,1,2,3,1,3,3,3,3,1,17,0.9607,0.9607,0.9607
1996,2,44,1,2,2,1,4,5,5,2,1,17,1.2019,1.2019,1.2019
1996,1,74,1,2,3,1,3,3,3,2,1,17,0.4803,0.4803,0.4803
1996,2,41,1,2,5,1,4,6,6,2,0,54,0.4456,0.4456,0.4456
1996,2,64,1,2,5,3,3,2,2,1,0,46,1.121,1.121,1.121
1996,2,27,1,2,2,1,3,6,6,4,1,29,0.8939,0.8939,0.8939
1996,1,42,1,2,7,3,3,6,6,1,2,40,0.809,0.809,0.809
1996,1,44,1,2,4,3,0,7,7,1,2,17,0.8913,0.8913,0.8913
1996,1,49,1,2,9,3,5,6,6,1,2,17,0.8913,0.8913,0.8913
1996,2,68,1,2,5,3,3,3,3,1,2,55,1.0653,1.0653,1.0653
1996,1,64,2,2,4,2,3,3,3,1,0,55,0.5327,0.5327,0.5327
1996,1,58,1,2,5,1,4,5,5,1,1,55,1.0185,1.0185,1.0185
1996,1,35,1,2,5,1,4,5,5,2,1,55,0.9208,0.9208,0.9208
1996,1,56,1,2,5,1,4,6,6,2,2,55,1.1232,1.1232,1.1232
1996,1,47,1,2,5,3,4,6,6,2,2,55,0.809,0.809,0.809
1996,2,63,1,2,6,3,4,5,5,2,2,55,0.8899,0.8899,0.8899
1996,1,44,1,2,5,3,5,6,6,3,0,24,0.9361,0.9361,0.9361
1996,2,27,1,2,4,1,3,6,6,1,1,36,1.1998,1.1998,1.1998
1996,2,25,1,2,3,1,3,6,6,1,1,36,0.5651,0.5651,0.5651
1996,1,68,2,1,5,1,3,3,3,1,1,51,0.94,0.94,0.94
1996,2,25,2,1,9,1,3,6,6,1,1,51,1.5118,1.5118,1.5118
1996,1,69,2,1,4,2,1,2,2,1,1,1,0.5388,0.5388,0.5388
1996,1,70,2,1,4,1,2,2,2,1,1,1,1.8124,1.8124,1.8124
1996,2,83,1,1,6,3,1,5,5,1,2,1,0.3879,0.3879,0.3879
1996,1,35,1,2,5,3,4,6,6,2,2,17,0.8543,0.8543,0.8543
1996,2,66,1,2,6,3,2,1,1,1,0,55,1.2213,1.2213,1.2213
1996,2,24,1,1,4,1,3,3,3,1,1,12,1.2242,1.2242,1.2242
1996,1,66,1,2,9,1,1,3,3,1,0,19,0.5327,0.5327,0.5327
1996,1,50,1,2,4,1,4,6,6,4,1,17,0.825,0.825,0.825
1996,1,34,1,1,9,2,4,2,2,1,0,13,2.1717,2.1717,2.1717
1996,1,43,1,1,2,1,3,7,7,1,1,12,0.3569,0.3569,0.3569
1996,1,42,1,1,3,1,4,3,3,2,1,12,1.4439,1.4439,1.4439
1996,2,68,1,1,2,1,3,5,5,3,1,12,1.2842,1.2842,1.2842
1996,1,60,3,2,9,3,0,6,6,2,2,17,0.4061,0.4061,0.4061
1996,1,74,1,2,4,1,3,5,5,2,2,17,0.8311,0.8311,0.8311
1996,2,62,1,2,2,1,3,7,7,1,1,19,0.4296,0.4296,0.4296
1996,2,65,1,2,4,3,0,7,7,1,2,19,0.8592,0.8592,0.8592
1996,1,38,1,2,6,3,3,5,5,1,2,19,0.4604,0.4604,0.4604
1996,1,38,1,2,5,3,4,6,6,2,2,19,0.9037,0.9037,0.9037
1996,2,46,1,2,5,2,4,5,5,4,0,55,1.0909,1.0909,1.0909
1996,2,36,1,2,6,3,4,6,6,2,2,6,1.2534,1.2534,1.2534
1996,1,45,1,2,3,1,2,5,5,4,0,6,0.7565,0.7565,0.7565
1996,2,35,1,2,2,1,5,7,7,3,1,6,1.3777,1.3777,1.3777
1996,2,64,1,2,1,1,2,6,6,2,1,6,0.6549,0.6549,0.6549
1996,1,36,5,2,2,1,3,6,6,4,1,6,0.6267,0.6267,0.6267
1996,2,49,1,2,5,2,5,6,6,4,0,6,0.561,0.561,0.561
1996,2,70,1,2,9,2,1,3,3,1,1,19,0.5081,0.5081,0.5081
1996,2,35,5,2,6,3,1,5,5,1,2,53,0.8905,0.8905,0.8905
1996,1,54,1,2,5,3,4,6,6,4,2,53,0.3569,0.3569,0.3569
1996,2,36,1,2,9,1,3,3,3,1,1,29,1.1288,1.1288,1.1288
1996,1,48,1,2,3,1,4,6,6,4,1,29,0.8305,0.8305,0.8305
1996,2,41,1,2,3,1,0,6,6,2,2,29,0.8305,0.8305,0.8305
1996,2,76,1,2,4,1,0,5,5,1,1,29,0.9025,0.9025,0.9025
1996,2,55,1,2,5,2,2,3,3,2,0,31,0.4008,0.4008,0.4008
1996,1,75,1,2,6,1,3,3,3,2,1,31,0.4154,0.4154,0.4154
1996,1,61,3,2,5,3,4,7,7,1,2,24,1.2775,1.2775,1.2775
1996,2,58,1,2,2,3,0,7,7,4,1,24,0.3712,0.3712,0.3712
1996,1,46,1,2,5,3,5,6,6,2,1,24,0.802,0.802,0.802
1996,2,91,1,2,7,3,3,5,5,1,0,24,0.8716,0.8716,0.8716
1996,2,44,1,2,3,1,0,7,7,3,1,9,0.7835,0.7835,0.7835
1996,2,67,1,2,9,2,0,2,2,2,0,36,1.5369,1.5369,1.5369
1996,1,85,1,2,5,3,3,2,2,2,2,36,1.2853,1.2853,1.2853
1996,1,76,1,2,6,1,1,6,6,1,1,19,0.3969,0.3969,0.3969
1996,2,65,2,1,4,3,1,5,5,1,1,51,0.3825,0.3825,0.3825
1996,2,35,4,1,9,1,3,3,3,1,1,37,1.4632,1.4632,1.4632
1996,2,47,4,1,4,1,2,3,3,1,1,37,0.4714,0.4714,0.4714
1996,1,76,1,1,5,1,1,3,3,1,3,5,0.9903,0.9903,0.9903
1996,2,53,1,1,2,1,3,3,3,4,1,5,0.9556,0.9556,0.9556
1996,2,28,1,1,4,1,3,5,5,1,0,5,0.7536,0.7536,0.7536
1996,1,59,1,1,4,1,3,5,5,1,2,47,0.9925,0.9925,0.9925
1996,2,31,1,1,9,1,3,2,2,1,0,47,2.1717,2.1717,2.1717
1996,2,32,1,1,4,1,3,3,3,1,1,5,1.1,1.1,1.1
1996,2,24,2,1,3,1,1,3,3,1,0,13,0.6876,0.6876,0.6876
1996,1,21,2,2,9,3,1,2,2,1,0,26,2.6555,2.6555,2.6555
1996,2,71,1,2,9,3,1,1,1,1,0,27,0.4788,0.4788,0.4788
1996,1,45,2,2,6,3,0,5,5,4,1,26,1.6798,1.6798,1.6798
1996,2,38,1,1,4,1,3,3,3,1,1,51,0.9754,0.9754,0.9754
1996,2,55,1,1,7,3,3,3,3,1,2,51,0.9556,0.9556,0.9556
1996,2,63,1,1,6,1,1,1,1,1,0,51,0.5277,0.5277,0.5277
1996,1,39,1,2,6,3,0,7,7,1,2,39,0.9277,0.9277,0.9277
1996,2,46,1,1,2,1,3,5,5,1,1,12,0.9626,0.9626,0.9626
1996,2,53,1,1,3,1,2,3,3,2,2,12,0.4842,0.4842,0.4842
1996,2,40,1,1,4,2,3,3,3,1,0,12,1.0773,1.0773,1.0773
1996,1,31,2,1,4,2,1,5,5,4,1,13,0.7915,0.7915,0.7915
1996,2,42,5,1,9,1,0,6,6,2,1,13,0.3995,0.3995,0.3995
1996,2,35,2,1,9,1,2,5,5,1,0,13,0.4429,0.4429,0.4429
1996,1,46,2,1,3,1,3,3,3,1,0,1,0.9626,0.9626,0.9626
1996,2,58,5,1,5,3,3,7,7,2,2,12,0.7395,0.7395,0.7395
1996,1,42,1,2,6,3,3,5,5,2,2,54,1.0773,1.0773,1.0773
1996,2,36,1,2,3,2,4,6,6,1,0,26,0.7073,0.7073,0.7073
1996,1,30,1,2,5,3,4,5,5,1,2,26,0.7333,0.7333,0.7333
1996,1,41,1,2,9,1,4,3,3,4,3,39,1.1199,1.1199,1.1199
1996,1,64,1,2,5,3,4,6,6,2,2,39,0.8819,0.8819,0.8819
1996,1,67,2,2,6,1,2,3,3,1,0,34,1.3255,1.3255,1.3255
1996,2,26,5,2,5,1,0,5,5,2,3,34,1.3648,1.3648,1.3648
1996,2,37,1,1,6,3,4,5,5,1,2,1,0.7915,0.7915,0.7915
1996,1,47,1,1,6,1,3,3,3,1,3,5,1.0631,1.0631,1.0631
1996,2,34,2,1,9,1,2,3,3,1,0,5,1.1,1.1,1.1
1996,1,25,2,1,9,2,0,3,3,1,0,5,1.3519,1.3519,1.3519
1996,2,67,1,2,6,3,3,6,6,1,2,18,0.3791,0.3791,0.3791
1996,1,43,1,2,3,3,0,6,6,2,3,9,0.5033,0.5033,0.5033
1996,2,84,1,2,4,1,1,6,6,1,1,36,0.3826,0.3826,0.3826
1996,2,47,1,2,2,1,4,7,7,1,1,36,0.8005,0.8005,0.8005
1996,2,30,9,2,3,2,1,3,3,1,0,56,0.428,0.428,0.428
1996,1,63,1,2,6,3,4,7,7,4,2,56,0.4045,0.4045,0.4045
1996,2,83,1,2,9,1,2,3,3,1,1,56,0.4784,0.4784,0.4784
1996,1,33,5,2,9,1,3,3,3,2,0,56,0.428,0.428,0.428
1996,1,43,1,2,6,3,4,5,5,1,2,26,1.6798,1.6798,1.6798
1996,2,83,2,1,9,1,2,3,3,1,1,37,0.8782,0.8782,0.8782
1996,2,23,4,1,9,2,3,3,3,1,0,37,1.7983,1.7983,1.7983
1996,1,23,4,1,4,1,3,2,2,1,0,37,2.5507,2.5507,2.5507
1996,1,36,2,1,9,1,2,3,3,1,0,37,1.1,1.1,1.1
1996,2,34,1,2,4,2,1,3,3,1,0,54,0.498,0.498,0.498
1996,2,73,1,2,4,3,4,5,5,2,2,39,0.4396,0.4396,0.4396
1996,2,84,1,2,4,1,1,3,3,4,0,26,0.5081,0.5081,0.5081
1996,2,60,1,2,4,3,4,3,3,1,0,26,1.0935,1.0935,1.0935
1996,1,41,2,2,5,2,3,3,3,1,0,26,1.1199,1.1199,1.1199
1996,2,30,1,2,6,3,4,5,5,2,2,26,0.897,0.897,0.897
1996,2,46,1,2,3,3,3,5,5,1,0,26,0.4459,0.4459,0.4459
1996,1,39,1,2,6,3,1,3,3,1,2,26,0.5644,0.5644,0.5644
1996,1,27,1,2,4,1,1,3,3,4,1,26,0.6937,0.6937,0.6937
1996,2,26,1,2,4,1,0,5,5,2,0,26,0.731,0.731,0.731
1996,2,26,1,2,3,1,5,6,6,2,1,26,1.8875,1.8875,1.8875
1996,2,76,1,2,5,3,2,2,2,2,0,26,0.5783,0.5783,0.5783
1996,2,64,1,2,2,1,4,3,3,1,1,26,1.007,1.007,1.007
1996,2,33,1,2,5,1,1,5,5,2,1,27,0.9883,0.9883,0.9883
1996,2,32,1,2,6,3,4,3,3,4,2,27,1.067,1.067,1.067
1996,2,37,1,2,4,1,3,6,6,4,0,27,0.9956,0.9956,0.9956
1996,1,68,1,2,5,1,3,3,3,2,1,27,1.7605,1.7605,1.7605
1996,1,52,1,2,5,3,4,3,3,1,1,27,0.4635,0.4635,0.4635
1996,1,69,1,2,3,2,3,5,5,1,3,27,0.8195,0.8195,0.8195
1996,1,44,1,2,3,1,3,3,3,1,0,29,1.6364,1.6364,1.6364
1996,2,48,1,2,4,1,3,3,3,4,2,39,1.0909,1.0909,1.0909
1996,2,49,1,2,6,3,4,6,6,2,2,56,0.6135,0.6135,0.6135
1996,1,47,4,2,9,1,1,3,3,4,2,56,1.241,1.241,1.241
1996,2,65,1,2,9,1,3,5,5,4,1,56,0.9862,0.9862,0.9862
1996,2,35,1,2,4,1,2,5,5,1,1,56,0.3569,0.3569,0.3569
1996,2,41,1,2,9,1,3,2,2,1,0,39,3.0287,3.0287,3.0287
1996,2,87,1,1,4,1,2,2,2,1,1,48,0.5961,0.5961,0.5961
1996,2,79,1,1,5,1,2,3,3,1,0,48,0.8782,0.8782,0.8782
1996,2,88,1,2,4,3,3,1,1,1,0,42,1.5397,1.5397,1.5397
1996,2,62,1,2,4,3,3,2,2,2,3,42,1.5369,1.5369,1.5369
1996,2,88,1,2,4,1,1,2,2,4,1,42,0.6426,0.6426,0.6426
1996,2,48,1,2,3,3,3,3,3,2,2,42,2.0592,2.0592,2.0592
1996,2,42,1,2,9,1,3,3,3,4,0,8,1.0014,1.0014,1.0014
1996,1,70,1,2,6,3,2,5,5,4,2,8,0.4035,0.4035,0.4035
1996,2,59,1,1,6,1,1,3,3,1,0,47,0.4237,0.4237,0.4237
1996,2,30,2,1,4,1,3,5,5,1,1,12,0.3958,0.3958,0.3958
1996,1,86,1,2,9,1,4,3,3,2,1,20,1.0163,1.0163,1.0163
1996,1,61,1,2,5,3,4,6,6,1,2,20,0.8819,0.8819,0.8819
1996,1,38,2,1,6,1,4,3,3,1,1,1,0.498,0.498,0.498
1996,2,64,1,1,5,3,3,3,3,2,2,1,0.94,0.94,0.94
1996,1,27,1,1,3,1,3,6,6,1,1,51,1.4805,1.4805,1.4805
1996,2,40,1,1,3,1,5,7,7,4,1,51,0.7835,0.7835,0.7835
1996,1,44,2,1,2,1,3,5,5,2,1,13,1.0773,1.0773,1.0773
1996,1,48,1,1,9,3,4,3,3,4,0,48,1.0773,1.0773,1.0773
1996,2,43,1,2,3,1,2,6,6,4,1,41,0.3713,0.3713,0.3713
1996,2,56,1,2,6,3,4,5,5,1,2,53,1.011,1.011,1.011
1996,2,23,5,2,2,1,3,5,5,2,1,17,2.1931,2.1931,2.1931
1996,2,50,1,2,4,1,0,5,5,1,1,17,1.4441,1.4441,1.4441
1996,2,46,5,2,5,1,3,6,6,2,1,17,0.3824,0.3824,0.3824
1996,2,51,1,2,7,3,0,7,7,1,0,4,0.3717,0.3717,0.3717
1996,1,45,1,2,3,1,4,6,6,1,1,4,0.3713,0.3713,0.3713
1996,2,75,1,2,5,3,0,7,7,1,2,4,0.7677,0.7677,0.7677
1996,2,43,1,2,2,1,3,7,7,4,1,4,0.8031,0.8031,0.8031
1996,1,36,5,2,9,2,2,3,3,4,0,41,0.5603,0.5603,0.5603
1996,1,27,1,2,3,1,3,7,7,4,0,8,1.1338,1.1338,1.1338
1996,2,41,1,2,2,1,3,3,3,4,0,6,1.6244,1.6244,1.6244
1996,2,35,3,2,4,3,3,5,5,2,2,6,1.2442,1.2442,1.2442
1996,2,35,2,1,4,1,3,5,5,1,0,12,0.7915,0.7915,0.7915
1996,2,36,5,1,4,2,4,5,5,2,2,12,0.3958,0.3958,0.3958
1996,2,36,5,1,5,1,4,3,3,2,0,12,0.498,0.498,0.498
1996,1,41,1,1,1,1,3,6,6,3,1,12,0.7139,0.7139,0.7139
1996,1,46,1,1,5,3,4,6,6,4,2,12,0.3569,0.3569,0.3569
1996,2,40,2,1,3,1,1,5,5,1,1,13,0.6312,0.6312,0.6312
1996,2,29,2,1,4,1,2,3,3,4,0,13,0.6876,0.6876,0.6876
1996,2,34,2,1,9,1,1,3,3,4,0,13,0.5595,0.5595,0.5595
1996,1,35,5,1,4,3,3,7,7,1,2,13,0.5228,0.5228,0.5228
1996,2,56,1,2,2,1,5,7,7,1,1,8,0.7433,0.7433,0.7433
1996,2,33,1,2,2,1,1,6,6,1,1,8,1.2443,1.2443,1.2443
1996,1,43,5,2,1,1,3,6,6,2,0,8,0.4015,0.4015,0.4015
1996,1,35,1,2,5,3,0,2,2,1,2,41,1.1062,1.1062,1.1062
1996,2,75,1,2,4,2,0,5,5,2,3,25,0.87,0.87,0.87
1996,2,31,1,2,5,1,3,5,5,4,0,25,0.8876,0.8876,0.8876
1996,1,55,1,2,6,1,3,1,1,1,1,25,1.2981,1.2981,1.2981
1996,1,56,1,2,3,1,4,7,7,1,1,25,0.6554,0.6554,0.6554
1996,2,70,1,2,2,1,3,6,6,2,1,25,0.6768,0.6768,0.6768
1996,1,33,1,2,9,1,4,3,3,2,1,25,0.988,0.988,0.988
1996,2,38,1,2,4,1,1,3,3,3,0,55,0.5644,0.5644,0.5644
1996,2,66,1,2,4,3,2,3,3,4,2,19,0.5468,0.5468,0.5468
1996,2,93,1,2,6,3,0,1,1,1,2,17,0.5783,0.5783,0.5783
1996,1,40,1,1,4,3,3,3,3,1,0,47,1.5946,1.5946,1.5946
1996,1,76,1,2,5,1,2,5,5,1,2,8,0.4035,0.4035,0.4035
1996,2,91,1,2,2,1,1,2,2,1,0,26,0.6118,0.6118,0.6118
1996,1,39,1,2,7,3,3,3,3,2,2,31,0.8834,0.8834,0.8834
1996,2,46,1,2,4,1,2,3,3,1,1,27,0.4269,0.4269,0.4269
1996,2,33,2,1,4,1,3,3,3,1,0,13,0.9961,0.9961,0.9961
1996,2,57,2,1,9,1,2,2,2,1,0,13,1.3087,1.3087,1.3087
1996,2,26,2,1,9,1,1,3,3,1,1,1,1.2242,1.2242,1.2242
1996,1,69,1,2,5,3,5,5,5,1,2,24,1.0031,1.0031,1.0031
1996,2,50,2,1,9,3,2,2,2,1,0,13,1.9225,1.9225,1.9225
1996,1,47,1,1,5,3,1,6,6,1,2,13,1.0486,1.0486,1.0486
1996,1,25,1,1,5,1,2,5,5,4,0,13,1.3365,1.3365,1.3365
1996,2,36,1,1,4,3,3,6,6,1,0,13,0.3905,0.3905,0.3905
1996,2,35,1,1,6,3,4,7,7,1,2,13,0.7809,0.7809,0.7809
1996,1,50,1,1,9,1,1,2,2,1,0,13,1.4453,1.4453,1.4453
1996,1,47,1,2,2,1,3,3,3,1,1,20,1.1199,1.1199,1.1199
1996,2,56,1,2,6,3,4,3,3,4,2,20,1.0066,1.0066,1.0066
1996,1,39,1,1,2,1,3,5,5,4,1,51,0.8741,0.8741,0.8741
1996,2,82,1,1,5,3,1,3,3,1,2,51,0.4952,0.4952,0.4952
1996,1,67,1,1,5,3,0,3,3,1,2,51,1.0381,1.0381,1.0381
1996,1,42,1,1,9,2,0,3,3,1,1,51,0.9427,0.9427,0.9427
1996,2,34,1,1,7,3,5,3,3,1,2,51,0.9754,0.9754,0.9754
1996,1,28,1,1,4,1,4,3,3,4,1,51,1.1988,1.1988,1.1988
1996,2,39,1,2,6,1,4,5,5,4,1,56,0.8446,0.8446,0.8446
1996,1,40,1,2,5,1,3,6,6,2,2,39,0.809,0.809,0.809
1996,1,42,1,2,9,1,3,3,3,2,1,39,0.5455,0.5455,0.5455
1996,1,63,1,2,3,2,3,2,2,2,2,6,1.6816,1.6816,1.6816
1996,2,38,1,2,6,3,3,2,2,1,2,36,2.1584,2.1584,2.1584
1996,2,56,1,2,9,3,2,3,3,2,0,36,0.6101,0.6101,0.6101
1996,2,46,1,2,4,1,1,3,3,1,1,36,1.0565,1.0565,1.0565
1996,1,32,1,1,4,3,3,6,6,1,3,13,0.4479,0.4479,0.4479
1996,1,38,1,1,6,3,4,6,6,4,2,51,0.8971,0.8971,0.8971
1996,2,31,1,2,1,1,3,5,5,1,1,24,1.0379,1.0379,1.0379
1996,1,65,1,2,3,1,5,7,7,3,0,24,0.4258,0.4258,0.4258
1996,1,29,2,2,5,2,4,6,6,1,0,24,0.5661,0.5661,0.5661
1996,1,87,1,2,6,3,4,7,7,4,2,24,0.8948,0.8948,0.8948
1996,2,35,1,1,2,1,3,7,7,1,1,51,0.3987,0.3987,0.3987
1996,2,56,1,1,5,1,2,5,5,1,0,51,1.0058,1.0058,1.0058
1996,2,37,2,1,9,1,3,3,3,1,0,51,0.5574,0.5574,0.5574
1996,2,32,5,1,5,1,2,3,3,1,0,51,1.4941,1.4941,1.4941
1996,2,67,1,1,4,1,2,1,1,1,1,51,0.5388,0.5388,0.5388
1996,1,45,1,1,6,3,4,6,6,1,2,51,0.6991,0.6991,0.6991
1996,1,61,3,1,1,1,4,7,7,1,1,51,0.7424,0.7424,0.7424
1996,1,38,1,1,9,2,0,5,5,1,0,51,0.7915,0.7915,0.7915
1996,1,37,1,1,6,3,1,6,6,1,2,51,0.8924,0.8924,0.8924
1996,2,34,1,1,3,1,4,6,6,2,1,51,0.7974,0.7974,0.7974
1996,2,64,1,1,9,3,2,1,1,1,0,51,0.5277,0.5277,0.5277
1996,1,40,1,1,4,2,3,3,3,1,2,51,1.4141,1.4141,1.4141
1996,1,66,1,1,9,2,0,3,3,4,0,51,0.94,0.94,0.94
1996,1,36,5,1,3,1,3,7,7,2,1,51,0.3905,0.3905,0.3905
1996,2,67,1,1,6,3,4,5,5,1,2,51,0.8195,0.8195,0.8195
1996,1,33,1,2,2,3,4,6,6,2,2,17,0.9956,0.9956,0.9956
1996,1,63,1,2,5,2,3,6,6,2,2,17,0.4733,0.4733,0.4733
1996,2,74,1,2,4,3,2,3,3,2,2,17,1.1196,1.1196,1.1196
1996,2,74,1,2,4,3,2,3,3,1,2,17,0.5598,0.5598,0.5598
1996,2,50,1,2,4,2,4,3,3,1,3,29,1.0804,1.0804,1.0804
1996,2,73,1,2,3,1,1,5,5,3,0,17,0.4843,0.4843,0.4843
1996,1,52,1,2,2,3,4,7,7,3,1,17,1.2375,1.2375,1.2375
1996,2,27,1,2,6,3,0,5,5,4,2,4,1.4197,1.4197,1.4197
1996,2,33,2,1,7,3,1,3,3,1,0,12,0.9961,0.9961,0.9961
1996,1,28,1,2,5,3,3,5,5,4,2,29,1.5877,1.5877,1.5877
1996,2,63,5,2,4,3,3,6,6,2,2,36,0.5406,0.5406,0.5406
1996,2,83,2,1,9,1,1,1,1,1,1,37,0.5286,0.5286,0.5286
1996,1,57,1,1,3,1,3,6,6,1,1,37,1.0946,1.0946,1.0946
1996,2,34,1,2,4,1,4,3,3,2,1,25,0.7102,0.7102,0.7102
1996,2,27,5,2,2,1,3,6,6,4,0,36,0.7187,0.7187,0.7187
1996,1,34,1,2,5,3,4,5,5,2,2,25,1.1288,1.1288,1.1288
1996,1,50,1,2,3,1,2,7,7,4,1,41,0.3569,0.3569,0.3569
1996,2,23,1,1,4,1,3,5,5,1,0,47,2.0472,2.0472,2.0472
1996,1,20,5,1,9,3,3,5,5,1,2,47,0.5605,0.5605,0.5605
1996,2,64,1,1,9,3,3,3,3,1,2,47,0.94,0.94,0.94
1996,2,34,1,1,4,3,3,6,6,1,0,47,0.3987,0.3987,0.3987
1996,2,74,1,1,9,1,1,2,2,1,1,47,0.5961,0.5961,0.5961
1996,1,29,2,2,4,1,2,3,3,1,0,34,2.5893,2.5893,2.5893
1996,2,37,1,2,9,1,1,5,5,2,0,20,0.4604,0.4604,0.4604
1996,1,47,1,2,2,1,4,7,7,4,1,20,0.4152,0.4152,0.4152
1996,1,60,1,2,6,3,3,7,7,1,2,20,1.3229,1.3229,1.3229
1996,1,48,1,2,4,1,3,3,3,2,0,27,0.8918,0.8918,0.8918
1996,2,70,2,2,2,1,3,2,2,1,1,34,0.7612,0.7612,0.7612
1996,1,85,1,2,5,3,4,2,2,1,1,34,1.185,1.185,1.185
1996,2,59,1,2,6,3,1,1,1,2,2,34,0.9332,0.9332,0.9332
1996,2,70,5,2,7,3,2,2,2,1,0,34,1.185,1.185,1.185
1996,2,50,1,2,2,1,4,6,6,4,0,41,0.3569,0.3569,0.3569
1996,1,42,3,2,1,1,3,7,7,4,1,41,0.3713,0.3713,0.3713
1996,1,34,2,2,9,1,4,3,3,1,1,34,1.0932,1.0932,1.0932
1996,2,38,1,2,3,1,4,5,5,1,1,6,0.8905,0.8905,0.8905
1996,2,31,1,2,4,3,4,3,3,4,2,6,1.1205,1.1205,1.1205
1996,1,25,1,2,3,3,4,5,5,4,0,6,0.7677,0.7677,0.7677
1996,1,29,1,2,9,1,3,3,3,4,1,27,1.1341,1.1341,1.1341
1996,2,39,1,2,4,3,2,5,5,4,3,26,0.9883,0.9883,0.9883
1996,2,55,1,2,4,1,4,3,3,1,1,26,0.9269,0.9269,0.9269
1996,2,76,1,2,6,1,0,7,7,2,0,33,0.3745,0.3745,0.3745
1996,1,32,1,2,5,3,4,5,5,2,3,33,1.1161,1.1161,1.1161
1996,1,40,1,2,4,2,4,3,3,2,0,33,1.0565,1.0565,1.0565
1996,1,35,1,2,5,3,3,6,6,1,1,33,0.8752,0.8752,0.8752
1996,2,32,1,2,4,1,3,3,3,4,3,18,0.8834,0.8834,0.8834
1996,1,41,1,2,6,3,3,6,6,2,2,18,0.6331,0.6331,0.6331
1996,1,56,1,2,6,3,5,3,3,2,2,18,1.1512,1.1512,1.1512
1996,2,42,1,2,0,0,3,3,3,4,0,18,0.4269,0.4269,0.4269
1996,2,64,1,2,9,1,3,3,3,2,1,18,0.8337,0.8337,0.8337
1996,2,42,1,2,9,2,1,2,2,1,0,18,0.8132,0.8132,0.8132
1996,1,21,1,2,4,1,4,5,5,2,0,18,1.5577,1.5577,1.5577
1996,2,83,1,1,4,1,3,6,6,1,1,13,0.6683,0.6683,0.6683
1996,1,50,2,2,4,1,4,6,6,4,0,8,0.3717,0.3717,0.3717
1996,2,62,1,1,6,3,3,3,3,1,2,12,0.47,0.47,0.47
1996,1,55,1,1,4,1,2,2,2,1,0,12,0.7323,0.7323,0.7323
1996,2,31,1,1,4,1,1,3,3,4,0,12,0.5574,0.5574,0.5574
1996,2,80,1,2,4,1,1,1,1,2,3,18,0.9576,0.9576,0.9576
1996,2,41,1,1,9,3,4,6,6,1,2,47,0.7139,0.7139,0.7139
1996,2,37,1,1,5,3,3,5,5,1,2,47,0.8858,0.8858,0.8858
1996,1,44,1,1,5,3,4,6,6,1,2,47,0.7989,0.7989,0.7989
1996,2,27,1,1,9,1,3,6,6,4,0,47,1.1279,1.1279,1.1279
1996,2,88,1,1,6,3,1,5,5,1,2,13,0.3799,0.3799,0.3799
1996,1,49,4,2,6,3,3,5,5,1,2,29,1.2019,1.2019,1.2019
1996,1,39,1,2,5,3,3,7,7,4,3,24,0.3905,0.3905,0.3905
1996,1,89,1,1,4,3,4,7,7,4,2,51,0.7666,0.7666,0.7666
1996,2,48,1,1,5,2,4,7,7,1,2,51,0.9361,0.9361,0.9361
1996,2,55,1,1,2,1,3,3,3,1,1,51,0.486,0.486,0.486
1996,2,43,1,1,6,3,5,6,6,2,2,51,0.7989,0.7989,0.7989
1996,2,51,1,1,6,3,4,7,7,2,2,51,0.9911,0.9911,0.9911
1996,1,53,1,1,3,2,4,7,7,2,2,51,0.4332,0.4332,0.4332
1996,1,73,1,1,7,3,5,6,6,1,2,51,0.7637,0.7637,0.7637
1996,2,61,1,1,6,3,3,3,3,1,2,51,0.9206,0.9206,0.9206
1996,1,78,1,1,2,1,2,3,3,2,1,48,0.8968,0.8968,0.8968
1996,1,24,5,1,2,3,2,3,3,2,0,48,1.8363,1.8363,1.8363
1996,1,58,5,1,4,1,3,1,1,4,1,48,1.3087,1.3087,1.3087
1996,1,24,1,2,9,1,3,3,3,1,0,29,1.5285,1.5285,1.5285
1996,2,25,2,1,3,1,2,5,5,1,1,13,2.2999,2.2999,2.2999
1996,2,28,1,1,9,1,1,3,3,1,1,13,1.3753,1.3753,1.3753
1996,2,43,2,1,4,1,1,3,3,1,1,13,0.6312,0.6312,0.6312
1996,2,31,5,2,6,1,4,3,3,1,1,6,1.1205,1.1205,1.1205
1996,1,45,1,2,2,1,4,6,6,4,1,6,0.6135,0.6135,0.6135
1996,2,45,1,2,5,1,4,6,6,1,1,53,0.7426,0.7426,0.7426
1996,2,53,5,1,9,1,2,3,3,2,1,48,1.4526,1.4526,1.4526
1996,1,47,1,2,4,3,2,3,3,1,3,54,0.9626,0.9626,0.9626
1996,2,61,5,1,9,1,2,1,1,2,1,48,1.2061,1.2061,1.2061
