year,state,year,state,lean_current,dem_share,lean_prev,total_votes_two_party,total_votes,rdi_yr_to_election,rdi_election_year_change,inc_midterm_change,inc_has_house,inc_tenure,gdp_yoy,inflation_yoy,unemployment,inc_pres,state_pop,state_evs,inc_party_cand_approval,inc_pres_approval,hlean_prev,hlean_prev2,hlean_prev3,hlean_prev4,dem_hshare_prev,dem_hshare_prev2,dem_hshare_prev3,dem_hshare_prev4,lean_prev2,lean_prev3,lean_prev4,lean_trend,inc_party,inc_candidate,noninc_candidate,rosenstone_dem_new_deal,rosenstone_dem_race,spliced_BPHI_dem,dem_nom_dim1,dem_nom_dim2,dem_lean_current,rosenstone_gop_new_deal,rosenstone_gop_race,spliced_BPHI_gop,gop_nom_dim1,gop_nom_dim2,gop_share,gop_lean_current,dem_evs,spliced_diff_natl_dem_minus_gop,inc_home_state,noninc_home_state,inc_vp_home_state,noninc_vp_home_state,inc_south_bonus,noninc_south_bonus,state_liberalism,rstone_state_ndsw,rstone_state_race,state_nom_dim1,state_nom_dim2,state_citizen_nom,berry_citizen,berry_gov,dem_cfscore,gop_cfscore,mean_cfscore_adj,mean_cfscore_unweighted,mean_cfscore_adj_smooth,mean_cfscore_smooth,mean_cfscore
1992,NC,1992,NC,0.0383,0.495415357,0.04255,2248703,2611850,1.039734072,1.023035261,-0.001528221,0,12,0.0438,0.03,7.5,1,6831.85,14,43,43,-0.001479021,-0.024980628,-0.015532144,0.00193641,0.535121413,0.535121413,0.535121413,0.535121413,0.02847,-0.04186,-0.04509,0.08441,1,HW Bush_1992,Bill Clinton_1992,,,-0.9780986,-0.438,0.033,-0.0383,,,1.36312982,0.557,-0.547,0.504584643,0.0383,0,-0.38503122,0,0,0,0,0,1,-1.181182871,,,-0.016596049,0.284614011,0.079891589,42.73139954,43.53873444,-0.649,0.992,0.090344156,0.31833871,0.161564684,0.221233454,0.18357381
1992,ND,1992,ND,0.11247,0.421252952,0.02692,235412,308133,1.039734072,1.023035261,-0.001528221,0,12,0.0438,0.03,7.5,1,635.427,3,43,43,-0.118270436,-0.182173485,-0.213015489,-0.26081831,0.651912828,0.651912828,0.651912828,0.651912828,0.06554,0.15695,0.04047,-0.13003,1,HW Bush_1992,Bill Clinton_1992,,,-0.9780986,-0.438,0.033,-0.11247,,,1.36312982,0.557,-0.547,0.578747048,0.11247,0,-0.38503122,0,0,0,0,0,0,-1.049529589,,,-0.198957613,0.2834375,,65.45597839,60.24204254,-0.649,0.992,0.082618073,0.5242,0.060970102,0.046327937,0.01311042
1992,OH,1992,OH,0.02204,0.511681633,0.01571,3879252,4939964,1.039734072,1.023035261,-0.001528221,0,12,0.0438,0.03,7.5,1,11007.609,21,43,43,0.001813638,0.036395073,0.054428661,0.029105618,0.531828754,0.531828754,0.531828754,0.531828754,0.0029,0.00449,0.00905,0.01122,1,HW Bush_1992,Bill Clinton_1992,,,-0.9780986,-0.438,0.033,-0.02204,,,1.36312982,0.557,-0.547,0.488318367,0.02204,21,-0.38503122,0,0,0,0,0,0,0.123131113,,,-0.112819001,-0.115130435,-0.004619635,54.72200775,41.34006119,-0.649,0.992,0.271006801,0.124335366,0.24810688,0.130741114,0.214879169
1992,OK,1992,OK,0.08994,0.443778817,0.04487,1065995,1390359,1.039734072,1.023035261,-0.001528221,0,12,0.0438,0.03,7.5,1,3204.174,8,43,43,-0.072270031,0.004694851,-0.046086722,-0.058766669,0.605912423,0.605912423,0.605912423,0.605912423,0.09929,0.08086,0.01659,-0.03599,1,HW Bush_1992,Bill Clinton_1992,,,-0.9780986,-0.438,0.033,-0.08994,,,1.36312982,0.557,-0.547,0.556221183,0.08994,0,-0.38503122,0,0,0,0,0,0,-0.370400734,,,-0.030910627,0.3218125,0.078515265,44.51517868,56.65995789,-0.649,0.992,0.35470049,0.482342857,0.315649315,0.340286601,0.371044826
1992,OR,1992,OR,-0.03262,0.566338915,-0.06287,1097071,1462643,1.039734072,1.023035261,-0.001528221,0,12,0.0438,0.03,7.5,1,2973.934,7,43,43,-0.127333691,-0.116635312,-0.016575974,-0.018239923,0.660976083,0.660976083,0.660976083,0.660976083,-0.03076,0.00267,0.01131,-0.06554,1,HW Bush_1992,Bill Clinton_1992,,,-0.9780986,-0.438,0.033,0.03262,,,1.36312982,0.557,-0.547,0.433661085,-0.03262,7,-0.38503122,0,0,0,0,0,0,1.146642036,,,-0.227527687,-0.401464286,-0.097810068,69.01617432,64.09764099,-0.649,0.992,-0.200273363,0.116711538,-0.152153026,-0.201108204,-0.202481618
1992,PA,1992,PA,-0.02177,0.555485295,-0.02733,4031005,4959810,1.039734072,1.023035261,-0.001528221,0,12,0.0438,0.03,7.5,1,11980.819,23,43,43,0.079290981,0.027818732,0.014428555,-0.018973948,0.454351411,0.454351411,0.454351411,0.454351411,-0.0548,-0.01424,-0.00313,-0.01309,1,HW Bush_1992,Bill Clinton_1992,,,-0.9780986,-0.438,0.033,0.02177,,,1.36312982,0.557,-0.547,0.444514705,-0.02177,23,-0.38503122,0,0,0,0,0,0,0.438276383,,,-0.134149485,-0.188562963,-0.038100934,57.38005829,59.87142563,-0.649,0.992,0.070587684,0.094036036,0.072496887,0.115154292,0.089313916
1992,RI,1992,RI,-0.08472,0.618437228,-0.09781,344900,453365,1.039734072,1.023035261,-0.001528221,0,12,0.0438,0.03,7.5,1,1000.571,4,43,43,0.009089612,0.174702131,0.126278211,0.025383525,0.52455278,0.52455278,0.52455278,0.52455278,-0.07351,-0.11452,-0.04628,0.01671,1,HW Bush_1992,Bill Clinton_1992,,,-0.9780986,-0.438,0.033,0.08472,,,1.36312982,0.557,-0.547,0.381562772,-0.08472,4,-0.38503122,0,0,0,0,0,0,1.557177373,,,-0.185701275,-0.59775,-0.153931051,63.80406952,67.75653839,-0.649,0.992,-0.214619977,-0.1960625,-0.292995826,-0.232654148,-0.134904255
1992,SC,1992,SC,0.08007,0.453646616,0.08169,1057021,1202527,1.039734072,1.023035261,-0.001528221,0,12,0.0438,0.03,7.5,1,3600.576,8,43,43,-0.048695512,-0.02223906,-0.083657674,0.010103363,0.582337904,0.582337904,0.582337904,0.582337904,0.04937,-0.04501,-0.05524,0.1267,1,HW Bush_1992,Bill Clinton_1992,,,-0.9780986,-0.438,0.033,-0.08007,,,1.36312982,0.557,-0.547,0.546353384,0.08007,0,-0.38503122,0,0,0,0,0,1,-1.384735492,,,-0.060560278,0.29534375,0.042376119,48.20990372,47.10261536,-0.649,0.992,0.253129303,0.408333333,0.346181306,0.315332739,0.28621037
1992,SD,1992,SD,0.05633,0.477389662,-0.00711,261606,336254,1.039734072,1.023035261,-0.001528221,0,12,0.0438,0.03,7.5,1,708.698,3,43,43,-0.141893368,-0.18391498,-0.041332878,-0.047474681,0.67553576,0.67553576,0.67553576,0.67553576,0.04119,0.10347,0.01787,-0.11058,1,HW Bush_1992,Bill Clinton_1992,,,-0.9780986,-0.438,0.033,-0.05633,,,1.36312982,0.557,-0.547,0.522610338,0.05633,0,-0.38503122,0,0,0,0,0,0,-0.778530514,,,-0.102007555,-0.001833333,,53.37476349,41.1950264,-0.649,0.992,-0.022593567,0.438769231,-0.007898772,-0.02404954,-0.047139896
1992,TN,1992,TN,0.00774,0.525980366,0.04316,1774821,1982638,1.039734072,1.023035261,-0.001528221,0,12,0.0438,0.03,7.5,1,5013.999,11,43,43,-0.027656962,-0.077986217,-0.027210311,-0.026022921,0.561299354,0.561299354,0.561299354,0.561299354,-0.00999,-0.05136,-0.05529,0.09452,1,HW Bush_1992,Bill Clinton_1992,,,-0.9780986,-0.438,0.033,-0.00774,,,1.36312982,0.557,-0.547,0.474019634,0.00774,11,-0.38503122,0,0,0,1,0,1,-0.678737779,,,-0.063400681,0.217861742,0.033125035,48.56385422,61.14482117,-0.649,0.992,0.277593104,0.282285714,0.159230457,0.172933174,0.213736983
1992,TX,1992,TX,0.05614,0.477578368,0.02443,4777886,6154018,1.039734072,1.023035261,-0.001528221,0,12,0.0438,0.03,7.5,1,17650.479,32,43,43,-0.007034248,-0.065209696,-0.025610844,-0.050072311,0.54067664,0.54067664,0.54067664,0.54067664,0.04605,0.01881,-0.00555,0.00562,1,HW Bush_1992,Bill Clinton_1992,,,-0.9780986,-0.438,0.033,-0.05614,,,1.36312982,0.557,-0.547,0.522421632,0.05614,0,-0.38503122,1,0,0,0,0,1,-0.691038207,,,-0.012866294,0.412780191,0.109774192,42.26662445,62.20824814,-0.649,0.992,0.381298732,0.502380952,0.39629129,0.457423312,0.472563654
1992,UT,1992,UT,0.17126,0.362464209,0.13485,506061,744068,1.039734072,1.023035261,-0.001528221,0,12,0.0438,0.03,7.5,1,1821.498,5,43,43,-0.01666969,0.100766338,0.089216611,0.176593396,0.550312082,0.550312082,0.550312082,0.550312082,0.15939,0.22679,0.16024,-0.09194,1,HW Bush_1992,Bill Clinton_1992,,,-0.9780986,-0.438,0.033,-0.17126,,,1.36312982,0.557,-0.547,0.637535791,0.17126,0,-0.38503122,0,0,0,0,0,0,-0.769630052,,,0.051514975,-0.0061,0.094657294,34.24389648,27.19796371,-0.649,0.992,0.153069743,0.502115385,0.066537526,0.153169285,0.29225
1992,VT,1992,VT,-0.06882,0.602542014,-0.02121,221714,289701,1.039734072,1.023035261,-0.001528221,0,12,0.0438,0.03,7.5,1,570.115,3,43,43,0.462888468,0.219245369,0.550480682,0.236519944,0.070753924,0.070753924,0.070753924,0.070753924,-0.00516,-0.01686,0.06789,-0.00435,1,HW Bush_1992,Bill Clinton_1992,,,-0.9780986,-0.438,0.033,0.06882,,,1.36312982,0.557,-0.547,0.397457986,-0.06882,3,-0.38503122,0,0,0,0,0,0,1.38840799,,,-0.317295522,-0.47725,,80.20239258,63.00420761,-0.649,0.992,-0.257205089,0.168166667,-0.319264509,-0.377432882,-0.220743316
1992,VA,1992,VA,0.05927,0.474449871,0.06456,2189167,2558665,1.039734072,1.023035261,-0.001528221,0,12,0.0438,0.03,7.5,1,6383.315,13,43,43,-0.083638684,0.106659367,0.011830809,0.084067246,0.617281076,0.617281076,0.617281076,0.617281076,0.03495,0.0153,0.0173,0.04926,1,HW Bush_1992,Bill Clinton_1992,,,-0.9780986,-0.438,0.033,-0.05927,,,1.36312982,0.557,-0.547,0.525550129,0.05927,0,-0.38503122,0,0,0,0,0,1,-0.464473058,,,-0.013166847,0.092358974,0.066784569,42.30407715,57.52155685,-0.649,0.992,0.100233165,0.456838384,0.0653631,0.099936712,0.187053622
1992,WA,1992,WA,-0.0422,0.575917011,-0.04711,1724271,2287565,1.039734072,1.023035261,-0.001528221,0,12,0.0438,0.03,7.5,1,5139.011,11,43,43,-0.004985824,-0.037461037,-0.042395945,-0.028759419,0.538628216,0.538628216,0.538628216,0.538628216,-0.0261,0.01809,0.03064,-0.0652,1,HW Bush_1992,Bill Clinton_1992,,,-0.9780986,-0.438,0.033,0.0422,,,1.36312982,0.557,-0.547,0.424082989,-0.0422,11,-0.38503122,0,0,0,0,0,0,0.655435158,,,-0.202101201,-0.241275,-0.156394788,65.84770966,66.6788559,-0.649,0.992,-0.086346444,0.189616848,-0.01967529,-0.04343913,-0.074266667
1992,WV,1992,WV,-0.04397,0.577688381,-0.0628,572975,683677,1.039734072,1.023035261,-0.001528221,0,12,0.0438,0.03,7.5,1,1805.462,5,43,43,-0.137185058,-0.234452922,-0.204802022,-0.083176375,0.670827449,0.670827449,0.670827449,0.670827449,-0.03909,-0.07656,-0.07026,0.01376,1,HW Bush_1992,Bill Clinton_1992,,,-0.9780986,-0.438,0.033,0.04397,,,1.36312982,0.557,-0.547,0.422311619,-0.04397,5,-0.38503122,0,0,0,0,0,0,-0.014136292,,,-0.27159958,0.404,-0.134531404,74.50809479,65.45942688,-0.649,0.992,-0.112859387,0.140181818,-0.01815296,-0.096185242,-0.194732342
1992,WI,1992,WI,0.00577,0.527945085,-0.05726,1971921,2531114,1.039734072,1.023035261,-0.001528221,0,12,0.0438,0.03,7.5,1,5004.636,11,43,43,0.055356283,0.024110347,0.037585702,0.026155538,0.478286109,0.478286109,0.478286109,0.478286109,-0.04557,-0.02696,0.00182,-0.0303,1,HW Bush_1992,Bill Clinton_1992,,,-0.9780986,-0.438,0.033,-0.00577,,,1.36312982,0.557,-0.547,0.472054915,0.00577,11,-0.38503122,0,0,0,0,0,0,0.664659828,,,-0.138244813,-0.247977273,-0.004598543,57.89038849,48.20085526,-0.649,0.992,0.098620413,0.033043478,0.202221399,0.204585478,0.150050051
1992,WY,1992,WY,0.07164,0.462079766,0.07522,147507,200625,1.039734072,1.023035261,-0.001528221,0,12,0.0438,0.03,7.5,1,463.491,3,43,43,0.084577193,0.21021582,0.245199276,0.277076479,0.449065199,0.449065199,0.449065199,0.449065199,0.12219,0.13847,0.10878,-0.06325,1,HW Bush_1992,Bill Clinton_1992,,,-0.9780986,-0.438,0.033,-0.07164,,,1.36312982,0.557,-0.547,0.537920234,0.07164,0,-0.38503122,0,0,0,0,0,0,-0.711769896,,,-0.038993742,-0.26175,,45.52243805,44.38793182,-0.649,0.992,0.595173515,0.231215859,0.488813755,0.555918718,0.65246875
1992,USA,1992,USA,0,0.533719619,0,,,1.039734072,1.023035261,-0.001528221,0,12,0.0438,0.03,7.5,1,,,43,43,,,,,0.533642392,0.533642392,0.533642392,0.533642392,0,0,0,0,1,HW Bush_1992,Bill Clinton_1992,,,-0.9780986,-0.438,0.033,0,,,1.36312982,0.557,-0.547,0.466280381,0,,-0.38503122,0,0,0,0,0,0,,,,,,,,,-0.649,0.992,,,,,
1996,AL,1996,AL,0.0841,0.462661288,0.07193,1431209,1534349,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,4290.403,9,54,54,-0.040367006,-0.05536057,-0.153101802,-0.092134595,0.498075214,0.498075214,0.498075214,0.498075214,0.05843,0.02082,-0.0461,0.05111,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,-0.0841,,,1.41678699,0.322,-0.279,0.537338712,0.0841,0,-0.29210019,0,0,0,0,1,0,-1.743836816,,,0.090392646,0.608913889,,29.3992424,45.52942657,-0.96,0.804,0.392292867,0.534864407,0.467067057,0.420389887,0.437171011
1996,AK,1996,AK,0.15105,0.395714975,0.09946,,,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,604.918,3,54,54,0.09258387,0.048775627,0.052852587,0.160000087,0.365124338,0.365124338,0.365124338,0.365124338,0.0826,0.09875,0.12013,0.00071,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,-0.15105,,,1.41678699,0.322,-0.279,0.604285025,0.15105,0,-0.29210019,0,0,0,0,0,0,0.811436464,,,0.031646479,-0.251,,36.71976471,54.70424271,-0.96,0.804,0.166577624,0.108711409,0.084151454,0.155640082,0.322749551
1996,AZ,1996,AZ,0.03452,0.512237712,0.04674,1275361,1404405,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,4432.308,8,54,54,0.072135649,0.086309974,0.176728429,0.237648475,0.385572558,0.385572558,0.385572558,0.385572558,0.0684,0.07936,0.12926,-0.03262,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,-0.03452,,,1.41678699,0.322,-0.279,0.487762288,0.03452,8,-0.29210019,0,0,0,0,0,0,-0.86272869,,,0.036078513,-0.157580357,,36.16747665,21.31359863,-0.96,0.804,0.312206396,0.330729258,0.276411962,0.411011213,0.430805708
1996,AR,1996,AR,-0.04677,0.593528249,-0.0662,800587,884262,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,2504.858,6,54,54,-0.016364163,-0.068725401,-0.021477287,-0.049402071,0.474072371,0.474072371,0.474072371,0.474072371,0.03289,0.02047,-0.04966,-0.08667,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,0.04677,,,1.41678699,0.322,-0.279,0.406471751,-0.04677,6,-0.29210019,1,0,0,0,1,0,-1.668235543,,,0.041532237,0.421583333,,35.48787308,55.60865021,-0.96,0.804,0.295385842,0.262710526,0.337263363,0.373129877,0.372032481
1996,CA,1996,CA,-0.0254,0.572162716,-0.05145,8948215,10019484,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,31780.829,54,54,54,-0.035421764,-0.028455641,0.017675552,-0.008819112,0.493129972,0.493129972,0.493129972,0.493129972,-0.02096,-0.00956,0.04185,-0.04189,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,0.0254,,,1.41678699,0.322,-0.279,0.427837284,-0.0254,54,-0.29210019,0,0,0,0,0,0,2.105371425,,,-0.077305328,-0.1535767,,50.29655075,40.91232681,-0.96,0.804,0.000844468,0.098969512,0.021514251,0.022350071,-0.013608249
1996,CO,1996,CO,0.05435,0.492407924,0.0057,1363000,1510704,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,3812.716,8,54,54,0.111151369,0.04950714,0.025456193,0.041691015,0.346556839,0.346556839,0.346556839,0.346556839,0.00051,0.05185,0.08647,-0.04615,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,-0.05435,,,1.41678699,0.322,-0.279,0.507592076,0.05435,0,-0.29210019,0,0,0,0,0,0,-0.439056943,,,-0.041623134,-0.260559028,,45.85009384,46.23502731,-0.96,0.804,0.217484111,0.172571429,0.228384955,0.270196849,0.173875932
1996,CT,1996,CT,-0.05688,0.603635069,-0.00753,1218849,1392609,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,3267.03,8,54,54,0.006042256,0.10879426,0.060959952,0.039608075,0.451665952,0.451665952,0.451665952,0.451665952,-0.01322,0.01818,0.00271,-0.02571,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,0.05688,,,1.41678699,0.322,-0.279,0.396364931,-0.05688,8,-0.29210019,0,0,0,0,0,0,1.798857047,,,-0.146948656,-0.4341875,,58.97499847,49.39030075,-0.96,0.804,-0.123909667,-0.090147059,-0.064901052,-0.134329699,-0.253416196
1996,DC,1996,DC,-0.35448,0.901235482,-0.36925,175559,185726,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,538.273,3,54,54,,,,,,,,,-0.39149,-0.45329,-0.40103,0.08404,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,0.35448,,,1.41678699,0.322,-0.279,0.098764518,-0.35448,3,-0.29210019,0,0,0,0,0,0,,,,,,,,,-0.96,0.804,,,,,
1996,DE,1996,DE,-0.03948,0.586236566,-0.01826,239417,270810,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,727.09,3,54,54,0.184737058,0.092503975,-0.133406733,-0.141711966,0.27297115,0.27297115,0.27297115,0.27297115,0.02338,0.00773,-0.04019,-0.02599,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,0.03948,,,1.41678699,0.322,-0.279,0.413763434,-0.03948,3,-0.29210019,0,0,0,0,0,0,0.425542639,,,-0.040375862,-0.298166667,,45.69466782,58.49472046,-0.96,0.804,0.18339909,0.284,0.18022062,0.16186944,0.135549404
1996,FL,1996,FL,0.01521,0.531549612,0.04557,4791406,5303794,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,14426.911,25,54,54,0.052194271,0.053314509,0.02314374,0.063765746,0.405513937,0.405513937,0.405513937,0.405513937,0.07349,0.06151,0.03765,-0.01594,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,-0.01521,,,1.41678699,0.322,-0.279,0.468450388,0.01521,25,-0.29210019,0,0,0,0,1,0,-0.468496958,,,-0.022330764,-0.051111039,,43.44601822,57.25102997,-0.96,0.804,0.25006886,0.208536313,0.271239562,0.330256786,0.238843827
1996,GA,1996,GA,0.05308,0.493677308,0.0303,2134692,2298899,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,7332.225,13,54,54,0.00292685,-0.022022413,-0.079699992,-0.133552904,0.454781357,0.454781357,0.454781357,0.454781357,0.06301,0.01017,-0.12942,0.02013,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,-0.05308,,,1.41678699,0.322,-0.279,0.506322692,0.05308,0,-0.29210019,0,0,0,0,1,0,-1.447938547,,,0.014136608,0.296411172,,38.90171814,65.73440552,-0.96,0.804,0.319544495,0.671656522,0.335682004,0.422534176,0.34749189
1996,HI,1996,HI,-0.096,0.642761518,-0.03348,319014,360183,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,1184.434,4,54,54,-0.189429812,-0.234901834,-0.113590229,-0.162034235,0.647138019,0.647138019,0.647138019,0.647138019,-0.08709,-0.03477,-0.0637,0.00129,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,0.096,,,1.41678699,0.322,-0.279,0.357238482,-0.096,4,-0.29210019,0,0,0,0,0,0,1.945340534,,,-0.311295,0.055625,,79.45465088,70.96327972,-0.96,0.804,-0.086388775,-0.306,-0.130743764,-0.264060851,-0.128826684
1996,ID,1996,ID,0.15475,0.392009724,0.13033,422038,491711,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,1187.706,4,54,54,0.107242784,0.035861856,-0.048408531,0.039880381,0.350465423,0.350465423,0.350465423,0.350465423,0.09385,0.14095,0.17227,-0.01062,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,-0.15475,,,1.41678699,0.322,-0.279,0.607990276,0.15475,0,-0.29210019,0,0,0,0,0,0,-0.60626231,,,0.164757678,0.1894375,,20.13241005,21.37827301,-0.96,0.804,0.476694477,0.509339623,0.362557369,0.438306967,0.419553327
1996,IL,1996,IL,-0.04929,0.596050922,-0.05216,3928765,4311391,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,11953.003,22,54,54,-0.023071669,-0.034171395,-0.015976877,-0.000517356,0.480779877,0.480779877,0.480779877,0.480779877,-0.02854,-0.02708,-0.00946,-0.02508,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,0.04929,,,1.41678699,0.322,-0.279,0.403949078,-0.04929,22,-0.29210019,0,0,0,0,0,0,0.292947952,,,-0.097802328,-0.119486033,,52.85073853,35.01949692,-0.96,0.804,-0.294194798,-0.062695464,-0.091822127,0.533213366,0.990153766
1996,IN,1996,IN,0.07824,0.468515936,0.07207,1894117,2135842,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,5834.908,12,54,54,0.025009068,-0.020406536,-0.015233322,0.016069661,0.43269914,0.43269914,0.43269914,0.43269914,0.06223,0.02892,0.04511,0.04315,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,-0.07824,,,1.41678699,0.322,-0.279,0.531484064,0.07824,0,-0.29210019,0,0,0,0,0,0,-0.248927786,,,0.019745598,-0.107235119,,38.20276642,44.40121841,-0.96,0.804,0.294900338,0.379976378,0.334922578,0.361579556,0.356108421
1996,IA,1996,IA,-0.01057,0.557333889,-0.00361,1112902,1234075,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,2848.473,7,54,54,0.036684791,0.123473912,0.023558471,0.044596145,0.421023417,0.421023417,0.421023417,0.421023417,-0.09051,-0.05457,0.01777,0.05096,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,0.01057,,,1.41678699,0.322,-0.279,0.442666111,-0.01057,7,-0.29210019,0,0,0,0,0,0,0.598550314,,,-0.004773505,-0.287522321,,41.25815964,40.71277618,-0.96,0.804,0.187379825,0.131882353,0.162242214,0.234933498,0.201795421
1996,KS,1996,KS,0.14748,0.399276345,0.06913,970904,1074300,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,2598.266,6,54,54,0.09280674,0.074504877,0.029486029,0.139965788,0.364901468,0.364901468,0.364901468,0.364901468,0.02825,0.07848,0.08189,-0.00935,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,-0.14748,,,1.41678699,0.322,-0.279,0.600723655,0.14748,0,-0.29210019,0,1,0,0,0,0,-0.61577708,,,0.033164579,-0.242446429,,36.53059006,31.65421295,-0.96,0.804,0.402275625,0.676510949,0.361185332,0.440373922,0.390033939
1996,KY,1996,KY,0.04147,0.505290512,0.01503,1259897,1388708,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,3881.051,8,54,54,0.04549159,-0.004059704,0.062909453,0.047160974,0.412216618,0.412216618,0.412216618,0.412216618,0.01951,0.01212,-0.04533,0.00291,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,-0.04147,,,1.41678699,0.322,-0.279,0.494709488,0.04147,8,-0.29210019,0,0,0,0,0,0,-0.541907878,,,0.036438913,0.257694444,,36.12256622,61.33112717,-0.96,0.804,0.363035706,0.273892562,0.392998431,0.436882074,0.443103339
1996,LA,1996,LA,-0.01885,0.565608383,0.00707,1640423,1783959,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,4338.763,9,54,54,-0.113720364,0.109883096,-0.466319822,0.10101884,0.571428571,0.571428571,0.571428571,0.571428571,0.00715,0.02238,-0.02475,-0.01531,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,0.01885,,,1.41678699,0.322,-0.279,0.434391617,-0.01885,9,-0.29210019,0,0,0,0,1,0,-0.969261009,,,0.03499863,0.374071465,,36.30204391,45.94818878,-0.96,0.804,0.694469005,0.562634146,0.426854792,0.623374211,0.692101071
1996,ME,1996,ME,-0.07986,0.626621204,-0.02684,499166,605897,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,1241.436,4,54,54,-0.044331966,-0.039755826,-0.016536442,0.035271684,0.502040174,0.502040174,0.502040174,0.502040174,0.01868,0.01888,-0.03377,-0.04572,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,0.07986,,,1.41678699,0.322,-0.279,0.373378796,-0.07986,4,-0.29210019,0,0,0,0,0,0,0.684087084,,,-0.092593136,-0.407375,,52.20160675,53.13521194,-0.96,0.804,-0.145748632,-0.051247423,-0.082040685,-0.082781253,-0.156916077
1996,MD,1996,MD,-0.03962,0.586384235,-0.04928,1647737,1780870,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,5057.142,10,54,54,-0.034757347,-0.002728327,0.011352204,-0.066784256,0.492465555,0.492465555,0.492465555,0.492465555,-0.02439,-0.06423,-0.06905,0.01495,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,0.03962,,,1.41678699,0.322,-0.279,0.413615765,-0.03962,10,-0.29210019,0,0,0,0,0,0,1.45476909,,,-0.142116763,-0.210579545,,58.37288284,69.74705505,-0.96,0.804,-0.051727218,-0.136433333,-0.012914948,0.028527009,-0.096495867
1996,MA,1996,MA,-0.13964,0.686398354,-0.0872,2289870,2556785,1.032443412,1.032500267,-0.06160354,0,4,0.0442,0.029,5.4,1,6085.393,12,54,54,-0.23914194,-0.112634123,-0.181091084,-0.244778749,0.696850148,0.696850148,0.696850148,0.696850148,-0.07885,-0.07783,-0.05195,-0.00937,0,Bill Clinton_1996,Dole_1996,,,-1.1246868,-0.438,0.033,0.13964,,,1.41678699,0.322,-0.279,0.313601646,-0.13964,12,-0.29210019,0,0,0,0,0,0,1.422844745,,,-0.285768534,-0.382700092,,76.27372742,56.63732147,-0.96,0.804,-0.315665959,-0.089176471,-0.378803556,-0.340861927,-0.341617372
