year,fips,GIS Join Match Code,NHGIS Integrated State Name,NHGIS Integrated State Code,Year-Specific Area Name,Persons: Total,Persons: Urban,Persons: Urban--Inside urbanized areas,Persons: Urban--Outside urbanized areas (in urban clusters),Persons: Rural,Persons: Male,Persons: Female,Persons: Under 5 years,Persons: 5 to 9 years,Persons: 10 to 14 years,Persons: 15 to 17 years,Persons: 18 and 19 years,Persons: 20 years,Persons: 21 years,Persons: 22 to 24 years,Persons: 25 to 29 years,Persons: 30 to 34 years,Persons: 35 to 44 years,Persons: 45 to 54 years,Persons: 55 to 59 years,Persons: 60 and 61 years,Persons: 62 to 64 years,Persons: 65 to 74 years,Persons: 75 to 84 years,Persons: 85 years and over,Persons: 18-24,Persons: 25-34,Persons: 35-44,Persons: 45-54,Persons: 55-64,Persons: 65+,Persons: White (single race),Persons: Black or African American (single race),Persons: American Indian and Alaska Native (single race),Persons: Asian and Pacific Islander and Other Race (single race),Persons: Two or More Races,Persons: Asian and Pacific Islander and Other and Two or More Races,Total Race,Persons: 25 years and over ~ Less than 9th grade,Persons: 25 years and over ~ 9th grade to 3 years of college (until 1980) or to some college or associate's degree (since 1990),Persons: 25 years and over ~ 4 or more years of college (until 1980) or bachelor's degree or higher (since 1990),"Families: Income less than $10,000","Families: Income $10,000 to $14,999","Families: Income $15,000 to $24,999","Families: Income $25,000 to $49,999","Families: Income $50,000 or more",approx avg income,estimated sd,dem_vote,gop_vote,lean_prev,lean_prev2,dem_vote_lean_prev2,gop_vote_lean_prev2,hlean_prev2,hlean_prev
1990,4,G040,Arizona,40,Arizona,3665228,3206973,2655997,550976,458255,1810691,1854537,292859,281733,258364,148163,112759,59304,55863,164754,318048,316851,528708,349516,146658,59996,92878,290044,151013,37717,392680,634899,528708,349516,299532,478774,2963186,110524,203527,387991,,387991,3665228,207509,1626795,466873,99089,77162,173671,354989,244507,38.74129256,,,1,,,0.5,0.5,,
1990,5,G050,Arkansas,50,Arkansas,2350725,1258021,591420,666601,1092704,1133076,1217649,164667,175051,176097,105316,74306,35573,33349,93828,179036,180009,326703,243337,105811,41795,65789,195961,118881,35216,237056,359045,326703,243337,213395,350058,1944744,373912,12773,19296,,19296,2350725,227633,1069213,199304,98035,75147,149406,234494,99383,31.77770711,,,1,,,0.5,0.5,,
1990,6,G060,California,60,California,29760021,27571321,25466131,2105190,2188700,14897627,14862394,2397715,2223982,1977343,1151685,901463,509737,495714,1505343,2854057,2832314,4639321,2902569,1133907,443446,655873,1857221,979224,299107,3412257,5686371,4639321,2902569,2233226,3135552,20524327,2208801,242164,6784729,,6784729,29760021,2085905,12242920,4366674,555044,467758,1005830,2414906,2775339,45.51376661,,,1,,,0.5,0.5,,
1990,8,G080,Colorado,80,Colorado,3294394,2715517,2377820,337697,578877,1631295,1663099,252893,253197,227289,127887,97075,51122,48916,138412,289598,322251,568087,336671,130193,49657,71703,194527,101963,32953,335525,611849,568087,336671,251553,329443,2905474,133146,27776,227998,,227998,3294394,118252,1420564,568256,69702,60070,141094,331803,259159,41.70229617,,,1,,,0.5,0.5,,
1990,9,G090,Connecticut,90,Connecticut,3287116,2601548,2455697,145851,685568,1592873,1694243,228356,209005,194372,117848,93732,51542,49900,150259,287691,296191,510996,356042,147022,59475,88778,256237,142677,46993,345433,583882,510996,356042,295275,445907,2859353,274269,6654,146840,,146840,3287116,185213,1416057,597693,43451,30616,86110,284502,427532,51.75672171,,,1,,,0.5,0.5,,
1990,10,G100,Delaware,100,Delaware,666168,486501,458749,27752,179667,322968,343200,48824,46949,43055,24513,21793,11793,11056,31591,59286,59829,98866,68114,29861,11980,17923,49596,23997,7142,76233,119115,98866,68114,59764,80735,535094,112460,2019,16595,,16595,666168,31009,305768,91722,10361,9664,24923,68207,63770,45.39946022,,,1,,,0.5,0.5,,
1990,11,G110,District of Columbia,110,District of Columbia,606900,606900,606900,0,0,282970,323930,37351,31997,29318,18426,22851,12440,11572,35695,63129,58147,95196,62031,25441,10409,15050,44553,25447,7847,82558,121276,95196,62031,50900,77847,179667,399604,1466,26163,,26163,606900,39107,233739,136285,15677,7931,19672,35981,44319,42.6891811,,,1,,,0.5,0.5,,
1990,12,G120,Florida,120,Florida,12937926,10967328,10177624,789704,1970598,6261719,6676207,849596,814118,748355,454168,345111,177644,169269,523633,1052106,1064138,1811156,1291611,588552,257504,421534,1369652,789669,210110,1215657,2116244,1811156,1291611,1267590,2369431,10749285,1759534,36335,392772,,392772,12937926,842811,6419952,1624405,318809,287039,680897,1343382,911181,39.01185395,,,1,,,0.5,0.5,,
1990,13,G130,Georgia,130,Georgia,6478216,4097339,3260674,836665,2380877,3144503,3333713,495535,483952,466614,281202,215950,109209,103347,310078,589952,584944,1015698,668951,259735,96499,142280,388051,208975,57244,738584,1174896,1015698,668951,498514,654270,4600148,1746565,13348,118155,,118155,6478216,483755,2762507,777158,192406,131371,288001,636074,478396,39.67070461,,,1,,,0.5,0.5,,
1990,15,G150,Hawaii,150,Hawaii,1108229,986171,747109,239062,122058,563891,544338,83223,80907,73896,42100,30391,18158,18013,54623,100178,100518,178339,108775,45375,19275,29453,78653,35955,10397,121185,200696,178339,108775,94103,125005,369616,27195,5099,706319,,706319,1108229,71806,475590,162424,14174,13306,36267,91723,110969,47.86525434,,,1,,,0.5,0.5,,
1990,16,G160,Idaho,160,Idaho,1006749,578214,278200,300014,428535,500956,505793,80193,90043,90186,47983,32455,14609,13491,37692,72067,80733,149168,98907,39407,15287,23263,69755,40112,11398,98247,152800,149168,98907,77957,121265,950451,3370,13780,39148,,39148,1006749,44219,450938,106135,24058,24862,58701,107571,50405,35.64606716,,,1,,,0.5,0.5,,
1990,17,G170,Illinois,170,Illinois,11430602,9668552,8478687,1189865,1762050,5552233,5878369,848141,836619,796468,465138,352863,179108,169099,511880,984090,1009095,1700144,1166727,485581,195755,293349,821940,467056,147549,1212950,1993185,1700144,1166727,974685,1436545,8952978,1694273,21836,761515,,761515,11430602,750932,5008002,1534996,251518,168240,421085,1101269,1002409,43.72989308,,,1,,,0.5,0.5,,
1990,18,G180,Indiana,180,Indiana,5544159,3598099,2692676,905423,1946060,2688281,2855878,398656,410463,406513,240332,187247,92617,86806,238212,448076,467033,819161,570791,239692,96812,145552,402041,222404,71751,604882,915109,819161,570791,482056,696196,5020700,432092,12720,78647,,78647,5544159,297423,2649106,542941,117806,103711,268515,617890,382208,39.81384477,,,1,,,0.5,0.5,,
1990,19,G190,Iowa,190,Iowa,2776755,1683065,942653,740412,1093690,1344802,1431953,193203,209338,204217,112122,87294,44005,41228,111186,206616,222003,395321,274428,122335,50049,77304,226961,143890,55255,283713,428619,395321,274428,249688,426106,2683090,48090,7349,38226,,38226,2776755,163335,1314071,299392,64954,57394,145911,320939,157133,37.39695993,,,1,,,0.5,0.5,,
1990,20,G200,Kansas,200,Kansas,2477574,1712564,1018604,693960,765010,1214645,1262929,188390,195981,179473,97770,74406,39311,36994,103782,201424,211749,361326,235388,103821,41529,63659,184664,115666,42241,254493,413173,361326,235388,209009,342571,2231986,143076,21965,80547,,80547,2477574,120951,1114608,330377,55223,49591,123716,270217,165921,39.20450661,,,1,,,0.5,0.5,,
1990,21,G210,Kentucky,210,Kentucky,3685296,1910325,1276855,633470,1774971,1785235,1900061,250871,265457,275287,162479,122682,59496,56482,161329,301293,308826,549063,382366,162821,63785,96214,268226,152252,46367,399989,610119,549063,382366,322820,466845,3391832,262907,5769,24788,,24788,3685296,442579,1573127,318127,165540,103966,201207,363852,187182,33.4384099,,,1,,,0.5,0.5,,
1990,22,G220,Louisiana,220,Louisiana,4219973,2871759,2228018,643741,1348214,2031386,2188587,334650,358365,342455,191799,140341,69669,65667,188834,345375,358547,605936,406440,171927,67728,103249,275008,150350,43633,464511,703922,605936,406440,342904,468991,2839138,1299281,18541,63013,,63013,4219973,372913,1754958,409123,201515,112831,208491,366074,209463,33.16567262,,,1,,,0.5,0.5,,
1990,23,G230,Maine,230,Maine,1227928,547824,266732,281092,680104,597850,630078,85722,88506,84579,50195,37732,18500,17334,50206,98773,106462,193345,124751,54216,21622,32612,91600,53547,18226,123772,205235,193345,124751,108450,163373,1208360,5138,5998,8432,,8432,1227928,70153,576108,149352,27941,26090,61944,139647,75209,38.20086237,,,1,,,0.5,0.5,,
1990,24,G240,Maryland,240,Maryland,4781468,3888429,3581461,306968,893039,2318671,2462797,357818,332373,297164,174886,135764,72647,71101,225861,449196,450902,777006,521801,202170,79094,116203,314491,156495,46496,505373,900098,777006,521801,397467,517482,3393964,1189899,12972,184633,,184633,4781468,246505,2049996,826164,74283,52723,146531,437011,545779,48.89728232,,,1,,,0.5,0.5,,
1990,25,G250,Massachusetts,250,Massachusetts,6016425,5069603,4730382,339221,946822,2888745,3127680,412473,378035,348093,214474,195460,106668,103331,303640,556920,544441,918456,600095,253458,103605,157992,459881,267194,92209,709099,1101361,918456,600095,515055,819284,5405374,300130,12241,298680,,298680,6016425,317943,2565281,1078999,105177,71800,173551,523050,651620,48.24988887,,,1,,,0.5,0.5,,
1990,26,G260,Michigan,260,Michigan,9295297,6555842,5812473,743369,2739455,4512781,4782516,702554,692247,666370,397594,299209,150757,143173,411388,764262,810291,1406149,948119,392787,160021,241915,655838,345716,106907,1004527,1574553,1406149,948119,794723,1108461,7756086,1291706,55638,191867,,191867,9295297,452893,4375702,1014047,245234,160980,369259,906793,776215,42.03202323,,,1,,,0.5,0.5,,
1990,27,G270,Minnesota,270,Minnesota,4375099,3056474,2370935,685539,1318625,2145183,2229916,336800,345840,313297,170846,126763,66046,62546,187454,381759,397984,666084,428460,173066,68308,102912,294522,183577,68835,442809,779743,666084,428460,344286,546934,4130395,94944,49909,99851,,99851,4375099,239322,1926656,604584,83868,70321,176714,464733,342945,42.28836684,,,1,,,0.5,0.5,,
1990,28,G280,Mississippi,280,Mississippi,2573216,1210729,617412,593317,1362487,1230617,1342599,195365,211918,213305,126173,96706,45141,41320,110179,197740,202280,349564,247745,107784,42033,64679,180149,108800,32335,293346,400020,349564,247745,214496,321284,1633461,915057,8525,16173,,16173,2573216,240267,1071783,226947,130338,78168,137625,226953,106107,31.08216761,,,1,,,0.5,0.5,,
1990,29,G290,Missouri,290,Missouri,5117073,3516009,2782738,733271,1601064,2464315,2652758,369244,378850,360481,206251,156566,77802,71767,211056,420001,432041,734771,523177,228556,90491,138338,394202,242262,81217,517191,852042,734771,523177,457385,717681,4486228,548208,19835,62802,,62802,5117073,380613,2325205,585761,141248,115726,256260,530684,334102,38.11179156,,,1,,,0.5,0.5,,
1990,30,G300,Montana,300,Montana,799065,419826,208883,210943,379239,395769,403296,59257,65377,62899,34571,22242,10461,9802,27506,56111,66959,126756,82306,34005,13894,20422,60884,34937,10676,70011,123070,126756,82306,68321,106497,741111,2381,47679,7894,,7894,799065,41144,366186,100521,25302,21240,46410,84639,36034,33.9254605,,,1,,,0.5,0.5,,
1990,31,G310,Nebraska,310,Nebraska,1578385,1043984,687875,356109,534401,769439,808946,119606,126401,117383,65622,47238,23257,21988,63404,125218,131990,228812,149389,67281,26976,40752,117643,76223,29202,155887,257208,228812,149389,135009,223068,1480558,57404,12410,28013,,28013,1578385,79925,727462,188662,33410,33491,83885,178561,89124,37.54273295,,,1,,,0.5,0.5,,
1990,32,G320,Nevada,320,Nevada,1201833,1061444,911095,150349,140389,611880,589953,92217,85562,76008,43161,30999,16864,16948,54134,110583,111444,192265,136000,54681,21466,31870,85785,34383,7463,118945,222027,192265,136000,108017,127631,1012695,78771,19637,90730,,90730,1201833,47771,621227,120640,21741,20739,52100,126592,90235,41.64405264,,,1,,,0.5,0.5,,
1990,33,G330,New Hampshire,330,New Hampshire,1109252,565670,339454,226216,543582,543544,565708,84565,80641,71725,41824,34640,17759,17190,48013,98662,106161,182632,112215,44703,17518,25975,71471,40272,13286,117602,204823,182632,112215,88196,125029,1087433,7198,2134,12487,,12487,1109252,47691,492262,173941,13609,14067,38214,119369,109279,46.53947199,,,1,,,0.5,0.5,,
1990,34,G340,New Jersey,340,New Jersey,7730188,6910220,6629540,280680,819968,3735685,3994503,532637,493044,480983,292798,212590,113489,109090,344015,668917,691734,1196659,843009,355677,145713,217808,610192,326286,95547,779184,1360651,1196659,843009,719198,1032025,6130465,1036825,14970,547928,,547928,7730188,486210,3396006,1284017,111639,83084,218106,662151,962807,50.65462215,,,1,,,0.5,0.5,,
1990,35,G350,New Mexico,350,New Mexico,1515069,1105651,649793,455858,409418,745253,769816,125878,131059,121632,68172,45766,22402,21176,62480,126083,130666,227717,147448,62038,24205,35285,97607,51223,14232,151824,256749,227717,147448,121528,163062,1146028,30210,134355,204476,,204476,1515069,105362,628892,188336,58319,40785,78531,138313,79010,34.43696039,,,1,,,0.5,0.5,,
1990,36,G360,New York,360,New York,17990455,15164047,14116042,1048005,2826408,8625673,9364782,1255764,1178006,1140177,685602,544525,294541,279689,834669,1564617,1573571,2724685,1913920,811857,335402,489708,1348279,767270,248173,1953424,3138188,2724685,1913920,1636967,2363722,13385255,2859055,62651,1683494,,1683494,17990455,1200827,7883913,2733829,437800,263550,621260,1518518,1687760,44.67114223,,,1,,,0.5,0.5,,
1990,37,G370,North Carolina,370,North Carolina,6628637,3337778,2512866,824912,3290859,3214290,3414347,458955,439621,436840,270733,227097,121249,115375,317332,572875,571000,1007611,698705,295739,116081,175083,483105,251267,69969,781053,1143875,1007611,698705,586903,804341,5008491,1456323,80155,83668,,83668,6628637,539974,2974471,739049,185091,154241,343884,720557,420692,37.64068754,,,1,,,0.5,0.5,,
1990,38,G380,North Dakota,380,North Dakota,638800,340339,202334,138005,298461,318201,320599,47845,52032,48820,26688,19980,10770,9963,27140,50154,53861,90020,57084,26268,10975,16145,47541,32274,11240,67853,104015,90020,57084,53388,91055,604142,3524,25917,5217,,5217,638800,59354,265557,71639,18624,15456,36496,68779,28668,34.41671973,,,1,,,0.5,0.5,,
1990,39,G390,Ohio,390,Ohio,10847115,8039409,6656974,1382435,2807706,5226340,5620775,785149,795135,766822,452638,341281,170140,161619,463378,868564,926624,1615855,1113443,482526,196535,300445,828028,440903,138030,1136418,1795188,1615855,1113443,979506,1406961,9521756,1154826,20358,150175,,150175,10847115,546954,5202474,1175336,282193,195977,491743,1167646,777880,39.92114001,,,1,,,0.5,0.5,,
1990,40,G400,Oklahoma,400,Oklahoma,3145585,2130139,1354343,775796,1015446,1530819,1614766,226523,244122,231892,134470,98623,49492,45988,127286,248609,260710,452241,322975,141214,54286,82941,235135,143230,45848,321389,509319,452241,322975,278441,424213,2583512,233801,252420,75852,,75852,3145585,195015,1445440,354969,112678,85418,174399,318658,172657,35.01163566,,,1,,,0.5,0.5,,
1990,41,G410,Oregon,410,Oregon,2842321,2003271,1420059,583212,839050,1397073,1445248,201421,209775,201365,111569,78386,40941,38492,109709,211981,239563,474851,296595,116011,46467,73871,224438,128071,38815,267528,451544,474851,296595,236349,391324,2636787,46178,38496,120860,,120860,2842321,114724,1358474,382171,66051,59794,143542,309503,179096,38.41652023,,,1,,,0.5,0.5,,
1990,42,G420,Pennsylvania,420,Pennsylvania,11881643,8188295,7207497,980798,3693348,5694265,6187378,797058,788301,755161,454290,363768,187448,179959,495600,920217,992239,1744867,1213845,552378,236135,371271,1070021,587249,171836,1226775,1912456,1744867,1213845,1159784,1829106,10520201,1089795,14733,256914,,256914,11881643,741167,5719019,1412746,261250,217305,546542,1268029,883325,40.69836588,,,1,,,0.5,0.5,,
1990,44,G440,Rhode Island,440,Rhode Island,1003464,863381,824534,38847,140083,481496,521968,66969,63731,59406,35584,35278,19652,17538,47890,85852,87772,147617,96425,42077,18287,28839,85616,48915,16016,120358,173624,147617,96425,89203,150547,917375,38861,4071,43157,,43157,1003464,72842,445954,140160,18421,15447,36427,102897,87641,44.02160386,,,1,,,0.5,0.5,,
1990,45,G450,South Carolina,450,South Carolina,3486703,1905378,1426739,478639,1581325,1688510,1798193,256337,256076,253719,154075,123559,61955,58644,162368,296764,294584,523295,355610,148762,56803,87217,246305,119881,30749,406526,591348,523295,355610,292782,396935,2406974,1039884,8246,31599,,31599,3486703,295167,1511590,360833,108144,81570,175377,363801,206683,36.79869118,,,1,,,0.5,0.5,,
1990,46,G460,South Dakota,460,South Dakota,696004,347903,163986,183917,348101,342498,353506,54504,58795,55437,29726,20845,10169,9661,27438,53143,56270,95216,62669,29218,12176,18406,54471,34517,13343,68113,109413,95216,62669,59800,102331,637515,3258,50575,4656,,4656,696004,57707,298902,73891,20841,17934,41372,74398,27660,33.26981696,,,1,,,0.5,0.5,,
1990,47,G470,Tennessee,470,Tennessee,4877185,2969948,2218007,751941,1907237,2348928,2528257,333415,337368,339098,206723,159843,79105,73731,214976,402977,409344,740988,526210,220952,85467,128170,357423,202601,58794,527655,812321,740988,526210,434589,618818,4048068,778035,10039,41043,,41043,4877185,500929,2137146,500991,172007,126610,264926,505465,287334,35.82443182,,,1,,,0.5,0.5,,
1990,48,G480,Texas,480,Texas,16986510,13634517,11372246,2262271,3351993,8365963,8620547,1390054,1396173,1294353,755259,556432,280266,264658,789488,1532740,1553431,2539025,1628634,661590,255420,372411,998239,551732,166605,1890844,3086171,2539025,1628634,1289421,1716576,12774762,2021632,65877,2124239,,2124239,16986510,1387528,6828172,2094905,548008,382967,778700,1528083,1147163,38.20763954,,,1,,,0.5,0.5,,
1990,49,G490,Utah,490,Utah,1722850,1499081,1319551,179530,223769,855759,867091,169633,183674,183846,90291,62164,28081,27946,81795,137321,137577,224672,138481,54930,21224,31257,88187,48160,13611,199986,274898,224672,138481,107411,149958,1615845,11576,24283,71146,,71146,1722850,30379,667189,199753,31218,30156,75736,177706,98441,39.09733168,,,1,,,0.5,0.5,,
1990,50,G500,Vermont,500,Vermont,562758,181149,87088,94061,381609,275492,287266,41261,41789,37990,22043,19656,10015,9716,23779,45261,49996,92432,57389,22787,9036,13445,37072,21568,7523,63166,95257,92432,57389,45268,66163,555088,1951,1696,4023,,4023,562758,30945,239446,86854,10430,10123,25211,61623,38334,40.41751017,,,1,,,0.5,0.5,,
1990,51,G510,Virginia,510,Virginia,6187358,4293443,3829739,463704,1893915,3033974,3153384,443155,424361,398531,238691,199865,108240,104937,306689,574241,566447,991756,663332,257207,99166,146270,400622,204139,59709,719731,1140688,991756,663332,502643,664470,4791739,1162994,15282,217343,,217343,6187358,443668,2558252,972894,127744,102230,248359,599943,564459,43.8120272,,,1,,,0.5,0.5,,
1990,53,G530,Washington,530,Washington,4866692,3717948,3214738,503210,1148744,2413747,2452945,366780,371093,337662,185852,136859,73950,70956,206774,411822,443366,803763,501543,191602,75747,113635,336034,182953,56301,488539,855188,803763,501543,380984,575288,4308937,149801,81483,326471,,326471,4866692,171311,2238110,716969,96666,79247,201212,509563,389539,42.32438822,,,1,,,0.5,0.5,,
1990,54,G540,West Virginia,540,West Virginia,1793477,648184,388840,259344,1145293,861536,931941,106659,119874,134813,82231,59824,27439,25302,67426,122144,139559,271104,191318,85265,35697,55925,155743,87703,25451,179991,261703,271104,191318,176887,268897,1725523,56295,2458,9201,,9201,1793477,196319,830929,144518,80893,56196,108434,178267,79238,31.93707607,,,1,,,0.5,0.5,,
1990,55,G550,Wisconsin,550,Wisconsin,4891769,3211956,2464721,747235,1679813,2392935,2498834,360730,376303,353587,198362,148927,76463,73120,213816,401345,420870,724617,478882,204647,83496,125383,358419,218509,74293,512326,822215,724617,478882,413526,651221,4512523,244539,39387,95320,,95320,4891769,294862,2250394,548970,95812,86978,218190,550632,332685,40.27244788,,,1,,,0.5,0.5,,
1990,56,G560,Wyoming,560,Wyoming,453588,294635,114138,180497,158953,227007,226581,34780,40617,38917,21211,13596,6429,5678,15683,33268,41028,74199,45497,17893,7254,10343,27759,14886,4550,41386,74296,74199,45497,35490,47195,427061,3606,9479,13442,,13442,453588,15919,209655,52195,11241,9885,22576,50528,26968,37.71654235,,,1,,,0.5,0.5,,
1992,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.461788735,0.538211265,0.05843,0.02082,0.47918,0.52082,-0.092134595,-0.153101802
1992,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43425738,0.56574262,0.0826,0.09875,0.40125,0.59875,0.160000087,0.052852587
1992,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48698096,0.51301904,0.0684,0.07936,0.42064,0.57936,0.237648475,0.176728429
1992,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.599922671,0.400077329,0.03289,0.02047,0.47953,0.52047,-0.049402071,-0.021477287
1992,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585167288,0.414832712,-0.02096,-0.00956,0.50956,0.49044,-0.008819112,0.017675552
1992,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.528020655,0.471979345,0.00051,0.05185,0.44815,0.55185,0.041691015,0.025456193
1992,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.541251167,0.458748833,-0.01322,0.01818,0.48182,0.51818,0.039608075,0.060959952
1992,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.551979927,0.448020073,0.02338,0.00773,0.49227,0.50773,-0.141711966,-0.133406733
1992,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.902970696,0.097029304,-0.39149,-0.45329,0.95329,0.04671,,
1992,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.488152166,0.511847834,0.07349,0.06151,0.43849,0.56151,0.063765746,0.02314374
1992,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.503421285,0.496578715,0.06301,0.01017,0.48983,0.51017,-0.133552904,-0.079699992
1992,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.567199777,0.432800223,-0.08709,-0.03477,0.53477,0.46523,-0.162034235,-0.113590229
1992,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40338517,0.59661483,0.09385,0.14095,0.35905,0.64095,0.039880381,-0.048408531
1992,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585882182,0.414117818,-0.02854,-0.02708,0.52708,0.47292,-0.000517356,-0.015976877
1992,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.461651055,0.538348945,0.06223,0.02892,0.47108,0.52892,0.016069661,-0.015233322
1992,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.537325291,0.462674709,-0.09051,-0.05457,0.55457,0.44543,0.044596145,0.023558471
1992,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.464589444,0.535410556,0.02825,0.07848,0.42152,0.57848,0.139965788,0.029486029
1992,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.518687777,0.481312223,0.01951,0.01212,0.48788,0.51212,0.047160974,0.062909453
1992,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526651379,0.473348621,0.00715,0.02238,0.47762,0.52238,0.10101884,-0.466319822
1992,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.560558729,0.439441271,0.01868,0.01888,0.48112,0.51888,0.035271684,-0.016536442
1992,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.582999,0.417001,-0.02439,-0.06423,0.56423,0.43577,-0.066784256,0.011352204
1992,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.620923468,0.379076532,-0.07885,-0.07783,0.57783,0.42217,-0.244778749,-0.181091084
1992,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.546151596,0.453848404,0.00075,0.00365,0.49635,0.50365,0.001498495,-0.014506564
1992,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.577213402,0.422786598,-0.07454,-0.09272,0.59272,0.40728,0.53345444,0.533642392
1992,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.450715105,0.549284895,0.06618,0.03098,0.46902,0.53098,-0.130151497,-0.278526877
1992,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.565069661,0.434930339,-0.01906,0.00844,0.49156,0.50844,-0.024540129,-0.004562424
1992,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.517240571,0.482759429,-0.00915,0.0212,0.4788,0.5212,0.004051372,0.038585152
1992,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.386946536,0.613053464,0.06643,0.11824,0.38176,0.61824,0.183169815,0.061280103
1992,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.518247775,0.481752225,0.06916,0.08135,0.41865,0.58135,0.007662157,0.044915925
1992,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.507965514,0.492034486,0.09331,0.09745,0.40255,0.59745,0.121409547,0.047208477
1992,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.514203184,0.485796816,0.02998,0.0134,0.4866,0.5134,0.047193607,0.054807235
1992,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.551421568,0.448578432,-0.01393,0.01169,0.48831,0.51169,0.063978378,0.12864036
1992,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594783477,0.405216523,-0.05972,-0.05163,0.55163,0.44837,-0.027207633,-0.013251694
1992,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.495415357,0.504584643,0.04255,0.02847,0.47153,0.52847,-0.024980628,-0.001479021
1992,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.421252952,0.578747048,0.02692,0.06554,0.43446,0.56554,-0.182173485,-0.118270436
1992,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.511681633,0.488318367,0.01571,0.0029,0.4971,0.5029,0.036395073,0.001813638
1992,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.443778817,0.556221183,0.04487,0.09929,0.40071,0.59929,0.004694851,-0.072270031
1992,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.566338915,0.433661085,-0.06287,-0.03076,0.53076,0.46924,-0.116635312,-0.127333691
1992,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.555485295,0.444514705,-0.02733,-0.0548,0.5548,0.4452,0.027818732,0.079290981
