year,state,year,state,lean_current,dem_share,lean_prev,rdi_yr_to_election,rdi_election_year_change,inc_midterm_change,inc_has_house,inc_tenure,gdp_yoy,inflation_yoy,unemployment,inc_pres,state_pop,state_evs,inc_party_cand_approval,inc_pres_approval,inc_party,inc_candidate,noninc_candidate,rosenstone_inc_new_deal,rosenstone_inc_race,rosenstone_noninc_new_deal,rosenstone_noninc_race,spliced_BPHI_inc,spliced_BPHI_noninc,inc_nom_dim1,inc_nom_dim2,noninc_nom_dim1,noninc_nom_dim2,inc_share,inc_lean_current,inc_hlean_prev,inc_hlean_prev2,inc_hlean_prev3,inc_hlean_prev4,inc_hshare_prev,inc_hshare_prev2,inc_hshare_prev3,inc_hshare_prev4,inc_lean_prev,inc_lean_prev2,inc_lean_prev3,inc_lean_prev4,inc_lean_trend,inc_evs,spliced_diff_natl,inc_home_state,noninc_home_state,inc_vp_home_state,noninc_vp_home_state,inc_south_bonus,noninc_south_bonus,state_liberalism,rstone_state_ndsw,rstone_state_race,state_nom_dim1,state_nom_dim2,state_citizen_nom,berry_citizen,berry_gov,inc_cfscore,noninc_cfscore,mean_cfscore_adj,mean_cfscore_unweighted,mean_cfscore_adj_smooth,mean_cfscore_smooth,mean_cfscore,nom_dim1_inc_minus_noninc,nom_dim2_inc_minus_noninc,nom_norm_inc_minus_noninc,inc_minus_noninc_rstone_ndsw,inc_minus_noninc_rstone_race,berry_inc_minus_noninc_citizen,berry_inc_minus_noninc_nom,rstone_race_continuous,splice_inc_minus_noninc,inc_minus_noninc_dime
1984,MO,1984,MO,0.00844,0.399752493,-0.01721,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,4975.278,11,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.600247507,0.00844,-0.011639995,-0.02788508,-0.082321147,-0.000130736,0.428461463,0.428461463,0.428461463,0.428461463,-0.01721,-0.00798,0.00509,0.00233,,11,0.54760059,0,0,0,0,0,0,44.96067361,,,-0.050864286,0.103780303,-0.017622467,47.00165939,51.46054459,1.055,-0.688,0.066741441,0.1003,0.037100864,-0.016941959,-0.027213836,,,,,,2.56002146,-408.7365118,0,-37.44151253,0.468728573
1984,MT,1984,MT,0.0212,0.386986012,0.08379,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,820.905,4,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.613013988,0.0212,0.02173095,-0.007117972,0.038025631,0.008460982,0.461832408,0.461832408,0.461832408,0.461832408,0.08379,0.04828,-0.01301,0.0448,,4,0.54760059,0,0,0,0,0,0,53.14491416,,,-0.027217607,0.0668875,9.57E-05,44.05498123,56.64487076,1.055,-0.688,0.09028265,0.4031875,0.135296817,0.204017182,0.192491409,,,,,,-3.333334864,-408.7365118,0,-37.44151253,0.421435213
1984,NE,1984,NE,0.11824,0.289952463,0.16279,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,1588.639,5,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.710047537,0.11824,0.335872255,0.242884326,0.172897743,0.217144377,0.775973713,0.775973713,0.775973713,0.775973713,0.16279,0.11662,0.08717,0.14878,,5,0.54760059,0,0,0,0,0,0,44.57262038,,,0.134841775,0.21165,0.151513437,23.86031342,50.91297913,1.055,-0.688,0.49982376,0.29095,0.50569688,0.521257626,0.497025253,,,,,,-37.44151253,-408.7365118,0,-37.44151253,0.097316449
1984,NV,1984,NV,0.08135,0.326843184,0.14641,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,924.922,4,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.673156816,0.08135,0.063587208,-0.209839889,-0.204479976,-0.293758238,0.503688665,0.503688665,0.503688665,0.503688665,0.14641,0.03313,0.01896,0.04299,,4,0.54760059,0,0,0,0,0,0,39.30713725,,,-0.018972858,0.11125,0.126080244,43.02758026,61.70594788,1.055,-0.688,0.244640812,0.597416667,0.260622826,0.261705589,0.312628866,,,,,,-5.388136805,-408.7365118,0,-37.44151253,0.404945715
1984,NH,1984,NH,0.09745,0.310740077,0.11782,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,976.864,4,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.689259923,0.09745,0.134083454,0.026438856,0.066761856,0.032676793,0.574184911,0.574184911,0.574184911,0.574184911,0.11782,0.06785,0.02949,0.03852,,4,0.54760059,0,0,0,0,0,0,52.81715062,,,0.071910678,-0.235,0.166930033,31.70233154,27.83804131,1.055,-0.688,0.447570168,0.10095,0.360031084,0.366975763,0.484891525,,,,,,-28.03863424,-408.7365118,0,-37.44151253,0.223178645
1984,NJ,1984,NJ,0.0134,0.394786089,0.02123,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,7515.473,16,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.605213911,0.0134,-0.00865927,0.023304273,-0.010289741,0.012630567,0.431442187,0.431442187,0.431442187,0.431442187,0.02123,0.02145,0.00823,0.00777,,16,0.54760059,0,0,0,0,0,0,78.8863963,,,-0.170181793,-0.332039726,-0.107014864,61.87014389,51.33242416,1.055,-0.688,-0.005170998,-0.002,-0.057740111,-0.088137662,-0.033379941,,,,,,32.29699045,-408.7365118,0,-37.44151253,0.707363586
1984,NM,1984,NM,0.01169,0.396504019,0.04622,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,1416.717,5,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.603495981,0.01169,0.046147998,0.02925791,-0.040597356,0.107491299,0.486249455,0.486249455,0.486249455,0.486249455,0.04622,0.02289,0.00761,0.06201,,5,0.54760059,0,0,0,0,0,0,50.12591607,,,-0.104855152,-0.0574375,0.04425424,53.72961044,63.06007004,1.055,-0.688,0.270003966,-0.090772727,0.178300316,0.196947653,0.289140306,,,,,,16.01592356,-408.7365118,0,-37.44151253,0.576710303
1984,NY,1984,NY,-0.05163,0.45982281,-0.03815,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,17745.684,36,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.54017719,-0.05163,-0.012852751,-0.000158953,-0.006187515,-0.014834818,0.427248706,0.427248706,0.427248706,0.427248706,-0.03815,-0.01181,-0.03094,-0.03307,,36,0.54760059,0,0,0,1,0,0,78.47717987,,,-0.159208009,-0.297187016,-0.150035496,60.50267029,63.33871841,1.055,-0.688,-0.113819277,-0.161963235,-0.159998261,-0.211962524,-0.197329369,,,,,,29.56204325,-408.7365118,0,-37.44151253,0.685416017
1984,NC,1984,NC,0.02847,0.379721371,-0.04186,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,6164.006,13,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.620278629,0.02847,0.004514158,-0.042883719,-0.054850092,-0.077018155,0.444615616,0.444615616,0.444615616,0.444615616,-0.04186,-0.04509,0.08843,0.07066,,13,0.54760059,0,0,0,0,0,0,30.10354316,,,0.078376555,0.443884615,0.042932612,30.89660072,59.89268875,1.055,-0.688,0.261737651,0.344844444,0.213857126,0.294741685,0.318345471,,,,,,-29.65009588,-408.7365118,0,-37.44151253,0.210246891
1984,ND,1984,ND,0.06554,0.342654176,0.15695,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,680.497,3,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.657345824,0.06554,-0.16093616,-0.058208484,0.22915746,0.205330236,0.279165298,0.279165298,0.279165298,0.279165298,0.15695,0.04047,0.01644,0.08997,,3,0.54760059,0,0,0,0,0,0,33.50505794,,,-0.234917033,0.178166667,,69.9369812,48.87124634,1.055,-0.688,-0.138089897,0.55375,-0.068690857,-0.092121135,-0.166272727,,,,,,37.44151253,-408.7365118,0,-37.44151253,0.836834066
1984,OH,1984,OH,0.0029,0.405293073,0.00449,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,10737.746,23,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.594706927,0.0029,0.006192787,0.057704282,0.079662208,0.084164819,0.446294244,0.446294244,0.446294244,0.446294244,0.00449,0.00905,-0.0075,0.00889,,23,0.54760059,0,0,0,0,0,0,49.06679465,,,-0.068649363,-0.138860902,-0.013150973,49.21790695,63.79358292,1.055,-0.688,0.239521064,0.118344262,0.156599724,0.073793709,0.114154003,,,,,,6.992516577,-408.7365118,0,-37.44151253,0.504298726
1984,OK,1984,OK,0.09929,0.308901742,0.08086,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,3285.533,8,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.691098258,0.09929,-0.075004512,-0.015695205,-0.01733849,-0.076550718,0.365096946,0.365096946,0.365096946,0.365096946,0.08086,0.01659,0.13652,0.09445,,8,0.54760059,0,0,0,0,0,0,40.68894012,,,0.116196138,0.35925,0.059164188,26.18379784,56.69852448,1.055,-0.688,0.482765873,0.802608696,0.426381086,0.5352086,0.52431674,,,,,,-37.44151253,-408.7365118,0,-37.44151253,0.134607724
1984,OR,1984,OR,-0.03076,0.438952887,0.00267,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,2666.588,7,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.561047113,-0.03076,-0.009676003,-0.086042677,-0.150276848,-0.124530361,0.430425455,0.430425455,0.430425455,0.430425455,0.00267,0.01131,-0.06445,0.02824,,7,0.54760059,0,0,0,0,0,0,64.90234812,,,-0.128483066,-0.40014881,0.0135593,56.6739502,49.53470612,1.055,-0.688,0.009751975,0.26537037,0.069254352,-0.020647594,0.023309414,,,,,,21.90460306,-408.7365118,0,-37.44151253,0.623966132
1984,PA,1984,PA,-0.0548,0.462992685,-0.01424,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,11815.172,25,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.537007315,-0.0548,0.023542586,0.026030272,0.031177985,0.025140526,0.463644044,0.463644044,0.463644044,0.463644044,-0.01424,-0.00313,-0.01616,-0.02353,,25,0.54760059,0,0,0,0,0,0,63.05131203,,,-0.123516906,-0.163132526,-0.050837988,56.0551033,43.32512283,1.055,-0.688,0.029171065,0.014075,0.065276699,0.02184233,0.016456526,,,,,,20.66690928,-408.7365118,0,-37.44151253,0.614033813
1984,RI,1984,RI,-0.07351,0.481702698,-0.11452,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,961.894,4,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.518297302,-0.07351,0.035034114,-0.039339281,-0.021391154,-0.134070946,0.475135572,0.475135572,0.475135572,0.475135572,-0.11452,-0.04628,-0.08684,-0.17235,,4,0.54760059,0,0,0,0,0,0,70.53195783,,,-0.259912128,-0.448375,-0.183687074,73.05168915,66.70272064,1.055,-0.688,-0.248278776,-0.374555556,-0.223532454,-0.240435034,-0.304398496,,,,,,37.44151253,-408.7365118,0,-37.44151253,0.886824256
1984,SC,1984,SC,0.04937,0.358819553,-0.04501,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,3271.868,8,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.641180447,0.04937,0.015201957,0.007724024,-0.128120484,-0.071613811,0.455303415,0.455303415,0.455303415,0.455303415,-0.04501,-0.05524,0.09868,0.05859,,8,0.54760059,0,0,0,0,0,0,27.12920499,,,0.095937074,0.39534375,0.082409143,28.70833588,60.66398239,1.055,-0.688,0.104262887,0.195380952,0.175053633,0.27818903,0.314287481,,,,,,-34.02662557,-408.7365118,0,-37.44151253,0.175125852
1984,SD,1984,SD,0.04119,0.367004868,0.10347,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,697.249,3,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.632995132,0.04119,0.044313674,-0.029126241,0.074039537,0.3239418,0.484415132,0.484415132,0.484415132,0.484415132,0.10347,0.01787,-0.07456,0.05533,,3,0.54760059,0,0,0,0,0,0,39.07999396,,,-0.025695711,0.045541667,,43.86533356,38.38028336,1.055,-0.688,0.157636459,0.2227,0.168238229,0.055157903,-0.068524194,,,,,,-3.712630213,-408.7365118,0,-37.44151253,0.418391421
1984,TN,1984,TN,-0.00999,0.418181519,-0.05136,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,4686.737,11,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.581818481,-0.00999,-0.037885327,-0.004053238,-0.019568001,-0.060329384,0.402216131,0.402216131,0.402216131,0.402216131,-0.05136,-0.05529,0.07689,0.0696,,11,0.54760059,0,0,0,0,0,0,38.17449626,,,-0.063773357,0.244245455,-0.022938955,48.61029434,49.39099121,1.055,-0.688,0.200817278,0.430861111,0.215059151,0.190458483,0.293253783,,,,,,5.777291357,-408.7365118,0,-37.44151253,0.494546713
1984,TX,1984,TX,0.04605,0.362136948,0.01881,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,16007.086,29,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.637863052,0.04605,-0.10197258,-0.085752815,-0.046911924,-0.078874865,0.338128878,0.338128878,0.338128878,0.338128878,0.01881,-0.00555,0.04788,-0.01187,,29,0.54760059,0,0,1,0,0,0,38.9025951,,,0.029148782,0.497895889,0.113080771,37.03100967,59.85458374,1.055,-0.688,0.406209149,0.505508065,0.442527038,0.416253737,0.37769795,,,,,,-17.38127798,-408.7365118,0,-37.44151253,0.308702437
1984,UT,1984,UT,0.15939,0.24879979,0.22679,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,1622.342,5,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.75120021,0.15939,0.242633394,0.115754739,0.103646865,0.05617175,0.682734852,0.682734852,0.682734852,0.682734852,0.22679,0.16024,0.10147,0.09971,,5,0.54760059,0,0,0,0,0,0,37.20772584,,,0.123770184,0.0820875,0.193228055,25.23997498,44.83834076,1.055,-0.688,0.407065424,0.397666667,0.38132782,0.381563938,0.446797048,,,,,,-37.44151253,-408.7365118,0,-37.44151253,0.119459631
1984,VT,1984,VT,-0.00516,0.413350893,-0.01686,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,526.66,3,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.586649107,-0.00516,0.308755822,0.513457084,0.340538744,0.244789599,0.74885728,0.74885728,0.74885728,0.74885728,-0.01686,0.06789,0.01428,0.04384,,3,0.54760059,0,0,0,0,0,0,60.43229006,,,-0.189452581,-0.501,,64.27153015,49.48252869,1.055,-0.688,-0.401451726,-0.235333333,-0.331745104,-0.427595071,-0.491063158,,,,,,37.09976298,-408.7365118,0,-37.44151253,0.745905163
1984,VA,1984,VA,0.03495,0.373243121,0.0153,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,5643.87,12,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.626756879,0.03495,0.082787344,0.187522833,0.095546287,0.072420413,0.522888802,0.522888802,0.522888802,0.522888802,0.0153,0.0173,0.07467,0.06756,,12,0.54760059,0,0,0,0,0,0,26.24056087,,,0.117090633,0.2063125,0.12663781,26.07233238,54.13732529,1.055,-0.688,0.170308389,0.456043478,0.168846282,0.211419987,0.256927307,,,,,,-37.44151253,-408.7365118,0,-37.44151253,0.132818734
1984,WA,1984,WA,-0.0261,0.434288567,0.01809,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,4343.656,10,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.565711433,-0.0261,0.026701817,0.006217355,0.015007482,-0.011917277,0.466803275,0.466803275,0.466803275,0.466803275,0.01809,0.03064,-0.02222,-0.01549,,10,0.54760059,0,0,0,0,0,0,63.13033915,,,-0.100081115,-0.114369949,-0.127213717,53.13470459,50.22771454,1.055,-0.688,0.040040472,0.344410256,0.006717005,-0.006332355,0.015537538,,,,,,14.82611185,-408.7365118,0,-37.44151253,0.567162231
1984,WV,1984,WV,-0.03909,0.447275657,-0.07656,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,1927.697,6,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.552724343,-0.03909,-0.06918125,-0.056632967,-0.112506573,-0.170081895,0.370920208,0.370920208,0.370920208,0.370920208,-0.07656,-0.07026,0.01825,-0.05287,,6,0.54760059,0,0,0,0,0,0,53.02703417,,,-0.168199303,0.427767857,-0.132719987,61.62310028,64.79711914,1.055,-0.688,0.10766492,0.249047619,0.085711579,0.077586487,0.094893378,,,,,,31.80290323,-408.7365118,0,-37.44151253,0.703398605
1984,WI,1984,WI,-0.04557,0.453761812,-0.02696,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,4735.563,11,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.546238188,-0.04557,0.02457943,0.009577792,0.012396403,-0.039277302,0.464680887,0.464680887,0.464680887,0.464680887,-0.02696,0.00182,-0.06805,0.01557,,11,0.54760059,0,0,0,0,0,0,63.73699424,,,-0.048543529,-0.123035985,-0.005842129,46.71246338,69.56707001,1.055,-0.688,0.160633841,0.186324324,0.0919151,0.162496586,0.194838782,,,,,,1.981629431,-408.7365118,0,-37.44151253,0.464087058
1984,WY,1984,WY,0.12219,0.285996002,0.13847,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,504.896,3,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.714003998,0.12219,0.270836091,0.19914763,0.130753152,0.006360856,0.710937549,0.710937549,0.710937549,0.710937549,0.13847,0.10878,0.07586,0.10685,,3,0.54760059,0,0,0,0,0,0,40.35613377,,,0.105357263,-0.20075,,27.53446007,45.25954819,1.055,-0.688,0.516926212,0.193857143,0.485097652,0.565553434,0.664931429,,,,,,-36.37437719,-408.7365118,0,-37.44151253,0.156285474
1984,USA,1984,USA,0,0.408190753,0,1.059182337,1.03572906,-0.046104259,0,4,0.0558,0.043,7.5,1,,,61,61,1,Reagan_1984,Mondale_1984,,,,,27.0008924,64.44240493,0.692,-0.713,,,0.591809247,0,,,,,0.440101458,0.440101458,0.440101458,0.440101458,0,0,0,0,,,0.54760059,0,0,0,0,0,0,,,,,,,,,1.055,-0.688,,,,,,,,,,,,,0,,
1988,AL,1988,AL,0.05843,0.402544316,0.02082,1.04478969,1.04140807,-0.024420391,0,8,0.038,0.041,5.5,0,4023.844,9,,57,1,HW Bush_1988,Dukakis_1988,,,,,28.95563645,65.34552785,0.557,-0.547,,,0.597455684,0.05843,-0.058193369,-0.201085596,-0.152974998,-0.125957101,0.391325949,0.391325949,0.391325949,0.391325949,0.02082,-0.0461,-0.05623,0.12148,,9,0.34639142,0,0,0,0,1,0,14.6313497,,,-0.035041404,0.561805556,0.045698776,45.0299263,42.46370697,,,0.296122072,0.395347826,0.363392431,0.297255399,0.2066,,,,,,-4.2413117,-397.2563145,0,-36.38989141,
1988,AK,1988,AK,0.0826,0.378366826,0.09875,1.04478969,1.04140807,-0.024420391,0,8,0.038,0.041,5.5,0,541.983,3,,57,1,HW Bush_1988,Dukakis_1988,,,,,28.95563645,65.34552785,0.557,-0.547,,,0.621633174,0.0826,0.129370885,0.09512729,0.271405323,0.254241833,0.578890203,0.578890203,0.578890203,0.578890203,0.09875,0.12013,0.12936,0.00887,,3,0.34639142,0,0,0,0,0,0,55.89459568,,,-0.098915058,-0.251,,52.98939896,57.88622284,,,0.035356125,-0.184444444,0.019645289,0.033201632,0.048454545,,,,,,11.67763361,-397.2563145,0,-36.38989141,
1988,AZ,1988,AZ,0.0684,0.392565085,0.07936,1.04478969,1.04140807,-0.024420391,0,8,0.038,0.041,5.5,0,3535.183,7,,57,1,HW Bush_1988,Dukakis_1988,,,,,28.95563645,65.34552785,0.557,-0.547,,,0.607434915,0.0684,0.225334823,0.17969336,0.127761463,0.037451439,0.67485414,0.67485414,0.67485414,0.67485414,0.07936,0.12926,0.09657,0.05199,,7,0.34639142,0,0,0,0,0,0,36.83531305,,,0.02348169,0.054244048,0.164749701,37.73720169,41.43862915,,,0.203858558,0.41905,0.273337269,0.264682277,0.451361244,,,,,,-18.82676092,-397.2563145,0,-36.38989141,
1988,AR,1988,AR,0.03289,0.428083573,0.02047,1.04478969,1.04140807,-0.024420391,0,8,0.038,0.041,5.5,0,2342.656,6,,57,1,HW Bush_1988,Dukakis_1988,,,,,28.95563645,65.34552785,0.557,-0.547,,,0.571916427,0.03289,-0.039891598,-0.263627606,0.036392079,0.303556821,0.409627719,0.409627719,0.409627719,0.409627719,0.02047,-0.04966,-0.13979,0.07361,,6,0.34639142,0,0,0,0,1,0,19.31653205,,,-0.127862399,0.443,-0.0300692,56.59660721,63.49094391,,,0.164370036,0.185588235,0.242125828,0.217093547,0.155068241,,,,,,18.89205012,-397.2563145,0,-36.38989141,
1988,CA,1988,CA,-0.02096,0.481926895,-0.00956,1.04478969,1.04140807,-0.024420391,0,8,0.038,0.041,5.5,0,28464.249,47,,57,1,HW Bush_1988,Dukakis_1988,,,,,28.95563645,65.34552785,0.557,-0.547,,,0.518073105,-0.02096,0.021107556,0.031689612,0.045602626,0.046095972,0.470626873,0.470626873,0.470626873,0.470626873,-0.00956,0.04185,0.01962,-0.04814,,47,0.34639142,0,0,0,0,0,0,73.82780398,,,-0.127931736,-0.16439844,-0.06586634,56.6052475,47.74895096,,,0.080760864,0.130984314,0.08187457,-0.03851747,-0.033227884,,,,,,18.90933069,-397.2563145,0,-36.38989141,
1988,CO,1988,CO,0.00051,0.460461756,0.05185,1.04478969,1.04140807,-0.024420391,0,8,0.038,0.041,5.5,0,3262.281,8,,57,1,HW Bush_1988,Dukakis_1988,,,,,28.95563645,65.34552785,0.557,-0.547,,,0.539538244,0.00051,0.107844015,0.167513368,0.079534256,0.064083256,0.557363333,0.557363333,0.557363333,0.557363333,0.05185,0.08647,0.06979,0.02625,,8,0.34639142,0,0,0,0,0,0,45.2682109,,,-0.083944089,-0.297714286,0.125967082,51.12382507,43.03948975,,,0.109969313,0.31572,0.133030213,0.355992256,0.349661353,,,,,,7.946485846,-397.2563145,0,-36.38989141,
1988,CT,1988,CT,-0.01322,0.474188495,0.01818,1.04478969,1.04140807,-0.024420391,0,8,0.038,0.041,5.5,0,3271.953,8,,57,1,HW Bush_1988,Dukakis_1988,,,,,28.95563645,65.34552785,0.557,-0.547,,,0.525811505,-0.01322,-0.006194821,0.059051647,0.016688945,-0.007164707,0.443324497,0.443324497,0.443324497,0.443324497,0.01818,0.00271,0.03654,-0.02443,,8,0.34639142,0,0,0,0,0,0,63.45228826,,,-0.331029107,-0.502756944,-0.136335339,81.91377258,68.48591614,,,0.046513244,-0.026395833,-0.044759283,-0.132628833,-0.086917788,,,,,,36.38989141,-397.2563145,0,-36.38989141,
1988,DC,1988,DC,-0.39149,0.852457526,-0.45329,1.04478969,1.04140807,-0.024420391,0,8,0.038,0.041,5.5,0,630.432,3,,57,1,HW Bush_1988,Dukakis_1988,,,,,28.95563645,65.34552785,0.557,-0.547,,,0.147542474,-0.39149,,,,,,,,,-0.45329,-0.40103,-0.32134,-0.40154,,0,0.34639142,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,
1988,DE,1988,DE,0.02338,0.437588104,0.00773,1.04478969,1.04140807,-0.024420391,0,8,0.038,0.041,5.5,0,647.622,3,,57,1,HW Bush_1988,Dukakis_1988,,,,,28.95563645,65.34552785,0.557,-0.547,,,0.562411896,0.02338,-0.113723217,-0.059148545,0.029255414,0.135778292,0.3357961,0.3357961,0.3357961,0.3357961,0.00773,-0.04019,-0.01702,-0.01453,,3,0.34639142,0,0,0,0,0,0,56.99797464,,,-0.065021884,-0.23225,,48.76587677,44.24372101,,,0.002473241,0.273111111,0.018945426,0.04479798,0.076262626,,,,,,3.230589239,-397.2563145,0,-36.38989141,
1988,FL,1988,FL,0.07349,0.387479284,0.06151,1.04478969,1.04140807,-0.024420391,0,8,0.038,0.041,5.5,0,12306.395,21,,57,1,HW Bush_1988,Dukakis_1988,,,,,28.95563645,65.34552785,0.557,-0.547,,,0.612520716,0.07349,0.011487168,0.015107819,-0.033054448,-0.073539575,0.461006486,0.461006486,0.461006486,0.461006486,0.06151,0.03765,-0.01636,0.10336,,21,0.34639142,0,0,0,0,1,0,28.5238096,,,-0.008300483,0.197843137,0.047093793,41.69766617,46.1195755,,,0.306080122,0.308183099,0.203997624,0.245236171,0.256600548,,,,,,-10.90583196,-397.2563145,0,-36.38989141,
1988,GA,1988,GA,0.06301,0.397963837,0.01017,1.04478969,1.04140807,-0.024420391,0,8,0.038,0.041,5.5,0,6316.142,12,,57,1,HW Bush_1988,Dukakis_1988,,,,,28.95563645,65.34552785,0.557,-0.547,,,0.602036163,0.06301,-0.177341067,-0.190988588,-0.188555929,-0.205174303,0.272178251,0.272178251,0.272178251,0.272178251,0.01017,-0.12942,-0.15894,0.13491,,12,0.34639142,0,0,0,0,1,0,21.81539508,,,0.0010247,0.428653846,0.029155072,40.53562927,58.40040207,,,0.197274369,0.418305556,0.272515738,0.274984806,0.24579,,,,,,-13.22990576,-397.2563145,0,-36.38989141,
1988,HI,1988,HI,-0.08709,0.54806276,-0.03477,1.04478969,1.04140807,-0.024420391,0,8,0.038,0.041,5.5,0,1079.828,4,,57,1,HW Bush_1988,Dukakis_1988,,,,,28.95563645,65.34552785,0.557,-0.547,,,0.45193724,-0.08709,-0.030025305,-0.322227402,-0.440101458,-0.410184422,0.419494013,0.419494013,0.419494013,0.419494013,-0.03477,-0.0637,-0.00239,0.00694,,0,0.34639142,0,0,0,0,0,0,73.01987869,,,-0.324395275,0.09,-0.21595091,81.08711243,68.52783203,,,-0.050527506,-0.330923077,-0.024394045,-0.245025206,-0.286533808,,,,,,36.38989141,-397.2563145,0,-36.38989141,
1988,ID,1988,ID,0.09385,0.367121771,0.14095,1.04478969,1.04140807,-0.024420391,0,8,0.038,0.041,5.5,0,985.664,4,,57,1,HW Bush_1988,Dukakis_1988,,,,,28.95563645,65.34552785,0.557,-0.547,,,0.632878229,0.09385,0.110402702,0.119197155,0.08971987,0.074863678,0.55992202,0.55992202,0.55992202,0.55992202,0.14095,0.17227,0.12777,0.0937,,4,0.34639142,0,0,0,0,0,0,40.44678813,,,0.091016986,0.166375,0.191536061,29.32144165,37.88564301,,,0.192188684,0.313,0.228276215,0.212267104,0.184483738,,,,,,-35.658281,-397.2563145,0,-36.38989141,
