,statename,year,mood,democrat,republican,liberal,conservative,mood_d2
1490,Nebraska,1961.0,58.798,29.031317163758487,51.85892544075045,,,41.937
1491,Nebraska,1962.0,59.119,40.31413830494733,42.41151704198035,,,48.02
1492,Nebraska,1963.0,56.229,41.030450007066335,38.48871650282602,,,43.87
1493,Nebraska,1964.0,53.001,61.28634495294318,24.038349718312297,,,49.774
1494,Nebraska,1965.0,56.341,43.81218732092486,41.48951572820106,,,41.132
1495,Nebraska,1966.0,55.839,32.94670175990908,49.25065595106768,,,41.215
1496,Nebraska,1967.0,63.137,39.05226785962624,36.76953889216119,,,34.788
1497,Nebraska,1968.0,55.593,39.22741280361019,42.67216087224082,,,46.011
1498,Nebraska,1969.0,52.583,36.59352998109802,40.58885082972489,,,44.117
1499,Nebraska,1970.0,51.863,36.58806427600548,40.852079775596856,,,49.542
1500,Nebraska,1971.0,53.62,40.98114506869878,38.03281378586153,,,44.301
1501,Nebraska,1972.0,50.35,40.81780675152106,39.68117482220626,,,49.392
1502,Nebraska,1973.0,47.814,33.9702513790878,36.73831827096662,,,44.262
1503,Nebraska,1974.0,46.726,42.71354286067589,34.67253820446011,,,43.904
1504,Nebraska,1975.0,46.935,32.13957067938036,34.77647433146045,,,46.051
1505,Nebraska,1976.0,45.627,29.082270836687613,40.760621859091366,18.72600236333932,34.18481054953324,55.293
1506,Nebraska,1977.0,44.962,40.153339868943014,35.9738935723053,19.80568772562603,24.08902449854646,56.702
1507,Nebraska,1978.0,44.494,37.688237316623265,33.54697907565399,20.86137548182822,34.18740403318448,59.719
1508,Nebraska,1979.0,39.216,39.201673143867,34.525947993973396,19.74892976915125,42.74451047896509,53.122
1509,Nebraska,1980.0,38.567,31.68859207184664,38.78946675578852,16.58004169847653,32.33932825407424,53.842
1510,Nebraska,1981.0,38.477,35.13748708027264,36.987381818524554,18.091497687945385,39.30721393569191,48.3
1511,Nebraska,1982.0,40.302,35.94582195098775,41.18016609396321,16.656670011445094,37.8161551412235,47.025
1512,Nebraska,1983.0,41.116,37.37106412414924,33.25152822640619,18.41461690023065,39.84371196819859,49.124
1513,Nebraska,1984.0,41.137,24.35248028853625,47.353267664785484,14.389871375612797,28.285494421507966,50.859
1514,Nebraska,1985.0,41.665,33.68041079809812,41.81980778083203,18.153080286636428,27.919521707854074,48.405
1515,Nebraska,1986.0,43.245,27.34770424554266,43.85949523588636,16.614546598153566,30.289924872660283,49.224
1516,Nebraska,1987.0,43.793,33.423446143284146,34.785387518047216,21.457105943974337,36.43133659304063,50.812
1517,Nebraska,1988.0,42.887,28.835797918656425,40.0900115459714,16.15173180794718,33.848161279494505,49.654
1518,Nebraska,1989.0,45.042,33.642710184023564,33.248781930596536,20.689719531928176,32.37057895669166,50.026
1519,Nebraska,1990.0,46.378,29.531777370832625,45.64940786622278,22.63418061053265,48.517912741651756,49.249
1520,Nebraska,1991.0,43.162,24.905574451792432,37.91962737346791,21.91164397018497,52.118292646323404,52.182
1521,Nebraska,1992.0,42.629,26.332474320348915,37.30454573789366,14.033240958866019,39.22525410715525,47.362
1522,Nebraska,1993.0,41.249,27.352782760824468,33.25047764553257,11.370462968101066,39.29553550082491,53.945
1523,Nebraska,1994.0,36.755,25.200881418011868,35.3876024929089,8.199483817338505,38.53839612006921,54.573
1524,Nebraska,1995.0,33.86,21.16822688018594,36.14553918828721,9.436517007113288,40.8429346836888,51.939
1525,Nebraska,1996.0,31.983,23.16594018831563,40.57619001988729,7.47286083226478,37.927720998153234,50.904
1526,Nebraska,1997.0,30.81,21.943024912578725,31.48139491662965,10.193860854907223,36.41533178169831,45.809
1527,Nebraska,1998.0,29.727,21.11242065290185,33.44809917362271,11.63494103750497,31.090790697440774,49.323
1528,Nebraska,1999.0,29.659,18.590445760808947,25.784053045161393,10.395345999725096,38.59630402705568,46.242
1529,Nebraska,2000.0,34.28,26.532392383568492,38.19987448536881,14.086239577265458,37.92884679457954,44.046
1530,Nebraska,2001.0,36.137,27.301331938221555,41.60235398885387,9.063174706824405,43.76784896900877,37.749
1531,Nebraska,2002.0,36.241,26.75773345534418,42.05879542693432,13.19050592611785,44.20299814839365,39.29
1532,Nebraska,2003.0,37.425,27.67104776142772,41.54240218169985,13.60269461460238,50.7261999304597,37.861
1533,Nebraska,2004.0,35.815,25.733449446579332,48.831618999912884,13.26009153120502,42.2437004416754,34.914
1534,Nebraska,2005.0,34.997,25.877978484843528,44.6409589574034,12.231843783175513,49.292681883859125,32.536
1535,Nebraska,2006.0,37.357,26.851883097911166,38.74604054100938,15.712028689974286,46.54086145216969,34.668
1536,Nebraska,2007.0,40.427,26.640582503396548,35.97122895702009,16.183891778597907,47.93359155335885,32.158
1537,Nebraska,2008.0,40.434,27.806195196171895,37.525369615564486,16.153214365708827,44.61203459346526,29.474
1538,Nebraska,2009.0,38.254,27.100966557809425,40.47077118678342,15.596910263612141,49.65654776109943,29.22
1539,Nebraska,2010.0,38.313,26.71637745233733,38.42938176340437,13.547023287879622,50.60144168423345,34.062
1540,Nevada,1956.0,41.477,45.219561679149805,23.73954936953584,,,39.836
1541,Nevada,1957.0,42.171,39.80109095068403,32.25077764010219,,,36.006
1542,Nevada,1958.0,52.507,47.41410349266418,26.53774141800583,,,43.348
1543,Nevada,1959.0,52.002,46.683630498645506,24.51247359971511,,,42.096
1544,Nevada,1960.0,49.441,45.84129664319239,26.50039281634583,,,35.816
1545,Nevada,1961.0,54.384,50.36387514835463,28.30360941971872,,,41.34
1546,Nevada,1962.0,57.548,51.01435617251414,9.620348299591468,,,40.722
1547,Nevada,1963.0,53.444,47.84363422140564,23.402342756115477,,,40.957
1548,Nevada,1964.0,51.084,56.53439729929571,34.496034058620815,,,49.116
1549,Nevada,1965.0,47.476,56.05048235538155,28.927485254006193,,,49.624
1550,Nevada,1966.0,52.918,42.063917277768645,47.872191637488456,,,44.466
1551,Nevada,1967.0,58.564,52.65741382576476,16.423858792407874,,,46.264
1552,Nevada,1968.0,53.752,44.21556447841824,28.287166389757928,,,46.292
1553,Nevada,1969.0,49.664,43.278760768749244,27.786157878995077,,,39.071
1554,Nevada,1970.0,50.012,43.142137173664736,27.456467405835767,,,35.507
1555,Nevada,1971.0,52.962,42.450874308019465,27.222678287217484,,,35.313
1556,Nevada,1972.0,47.987,40.32070807757434,28.638059908470627,,,35.804
1557,Nevada,1973.0,44.03,37.570435171209084,24.612255319337365,,,32.746
1558,Nevada,1974.0,42.094,42.31041026904828,25.952941073101073,,,33.5
1559,Nevada,1975.0,43.142,39.6332561715694,22.908442299606183,,,33.084
1560,Nevada,1976.0,41.571,37.77010476076544,26.59018337828329,23.264462872432315,31.81345235031592,34.541
1561,Nevada,1977.0,39.656,44.70694992848219,31.361821302589515,21.643580689825622,23.335104136304512,33.238
1562,Nevada,1978.0,39.505,44.010995205610016,27.721024323173175,24.620501745535623,29.004126908913065,32.892
1563,Nevada,1979.0,34.492,33.90780012963025,22.71471579999872,22.044966964758355,38.90379785760783,33.976
1564,Nevada,1980.0,33.777,36.015159020966735,31.786411245827374,19.61121660948386,28.963279928434364,34.933
1565,Nevada,1981.0,34.966,34.92714664828234,32.343636376158486,26.02958025745712,38.76697058136872,35.888
1566,Nevada,1982.0,36.236,38.76032883840603,36.898248905906904,19.21106045239846,34.0511532800234,35.289
1567,Nevada,1983.0,37.747,38.66666316813762,26.436556606952504,22.73718879879408,34.06858576866604,36.914
1568,Nevada,1984.0,38.228,35.4704233446499,38.39930886029337,17.593553484718534,27.448316532580296,38.014
1569,Nevada,1985.0,40.257,30.564597046645215,34.96005223641252,19.70473803781587,27.60033166431823,42.022
1570,Nevada,1986.0,41.307,30.55321084388082,34.256375171092614,18.026938845420048,31.50340051621002,44.953
1571,Nevada,1987.0,41.536,35.32706587959556,27.957742061613267,23.984101828743746,34.952365895562245,43.91
1572,Nevada,1988.0,41.092,36.67000282388535,36.394541196092945,18.726324641009697,32.834343114049844,45.781
1573,Nevada,1989.0,42.643,33.387152038869985,30.133087538612287,22.586191285626267,33.104917783800126,44.549
1574,Nevada,1990.0,45.186,33.93753849599103,34.593304180197855,26.11669770125952,41.69849613906996,44.239
1575,Nevada,1991.0,42.505,27.547780068393468,30.917215632355095,27.717781514990982,43.89557031931767,44.588
1576,Nevada,1992.0,43.217,30.90166409040041,32.42905487098611,17.59901195329488,29.101630790858614,47.149
1577,Nevada,1993.0,41.312,27.712369088910844,28.149193326182758,15.099903065366735,31.18307301690014,45.511
1578,Nevada,1994.0,36.765,29.11754005280053,25.787305693048012,12.549985628141897,30.983574708155505,45.74
1579,Nevada,1995.0,34.01,19.961766783132973,27.725646482880467,13.096168183567372,32.19550247962644,51.824
1580,Nevada,1996.0,32.454,27.632954665924025,27.440965037116626,13.20814982861635,28.776116003531204,51.188
1581,Nevada,1997.0,32.468,22.650753849277695,24.023431954241147,13.69321776169106,29.283718304855206,49.332
1582,Nevada,1998.0,30.991,23.697402499163932,24.0229887573364,15.607433091512632,25.839365847391694,49.9
1583,Nevada,1999.0,30.861,23.485573489817803,18.06756800267584,13.481796632048267,30.37057109059827,49.334
1584,Nevada,2000.0,36.416,28.557652248837595,34.82203035760355,18.85462021881173,29.20238745633296,47.204
1585,Nevada,2001.0,42.26,32.51683476436584,32.510957647300515,20.036724297168906,31.40529700594774,54.028
1586,Nevada,2002.0,41.838,30.553337689545344,34.950540866595425,18.804324150849254,35.83944912361308,52.393
1587,Nevada,2003.0,42.119,25.063449665009735,32.84410593549809,21.253995432679158,38.689328676292064,48.618
1588,Nevada,2004.0,42.321,33.088411216541196,35.877128357061245,21.567013388126167,33.0440832762493,49.855
1589,Nevada,2005.0,49.004,34.97585605043472,30.678602486082912,21.723689124583398,34.769507243006494,52.474
1590,Nevada,2006.0,47.016,30.960193214809152,29.41712854177242,21.97044407702347,36.40381275860186,50.358
1591,Nevada,2007.0,51.113,32.464561083568896,24.810915339354615,24.50985258947866,38.108737690398655,51.986
1592,Nevada,2008.0,50.58,32.24183138378572,27.32459030647706,25.95371644639446,32.55463341395154,54.641
1593,Nevada,2009.0,48.518,34.130603147988566,31.962622700880445,23.779969584877804,40.36810347816234,59.944
1594,Nevada,2010.0,46.793,32.71994626312769,29.715391817393677,21.00991203549745,39.119075265723446,56.371
1595,New Hampshire,1956.0,47.481,36.00056198437368,35.87365159595047,,,45.894
1596,New Hampshire,1957.0,46.541,27.34352065090011,38.688575599576914,,,44.285
1597,New Hampshire,1958.0,56.006,39.124400380755326,30.40025954277612,,,53.204
1598,New Hampshire,1959.0,53.071,45.35563576420696,24.20667504261043,,,47.495
1599,New Hampshire,1960.0,50.975,43.46905540024123,33.54944436202686,,,49.471
1600,New Hampshire,1961.0,55.801,37.73966471970574,32.726976549219565,,,52.925
1601,New Hampshire,1962.0,55.369,43.97142345860139,31.714052756200168,,,52.365
1602,New Hampshire,1963.0,53.961,42.731582785819434,27.657917545169454,,,49.341
1603,New Hampshire,1964.0,56.851,49.88308101572414,30.54936751036052,,,52.626
1604,New Hampshire,1965.0,58.008,41.525561300479794,39.311407673173264,,,52.395
1605,New Hampshire,1966.0,60.523,31.429228909688163,37.52254916972551,,,52.879
1606,New Hampshire,1967.0,57.249,34.39316232646393,34.174308209137145,,,48.176
1607,New Hampshire,1968.0,53.925,36.701882761273836,36.41594533831104,,,41.413
1608,New Hampshire,1969.0,50.893,31.317187139660092,34.356410428098926,,,35.406
1609,New Hampshire,1970.0,50.34,33.49325363150963,41.260443128657926,,,36.678
1610,New Hampshire,1971.0,53.954,23.69083866607953,35.978588855076275,,,45.272
1611,New Hampshire,1972.0,50.501,30.400682796456003,28.104152474514542,,,42.428
1612,New Hampshire,1973.0,47.9,28.501804758958194,31.051780012983095,,,43.293
1613,New Hampshire,1974.0,46.72,33.33479433167223,22.173560837513943,,,43.38
1614,New Hampshire,1975.0,47.186,32.52453057544884,31.99699369618204,,,40.32
1615,New Hampshire,1976.0,46.564,26.778122560537042,31.033108471119853,23.999493360764895,31.543122063928575,35.584
1616,New Hampshire,1977.0,46.124,35.94196818161558,34.09624435608862,24.11216725149952,25.272802556563562,34.494
1617,New Hampshire,1978.0,45.665,31.261391004225004,30.9088576242879,22.605880309426002,28.402200325941855,34.475
1618,New Hampshire,1979.0,42.371,33.17397412746816,29.387592209316104,22.459366218637133,41.52957294731003,37.73
1619,New Hampshire,1980.0,40.9,28.15088673033396,35.19532044784526,20.939127139019995,28.90161178679988,36.473
1620,New Hampshire,1981.0,41.107,29.977625930444553,35.172633503636675,21.502790302000278,38.50180845330753,39.398
1621,New Hampshire,1982.0,40.28,35.545459943797425,38.48819056874134,18.88130097406146,31.25856536680348,33.983
1622,New Hampshire,1983.0,39.101,29.56549012265678,27.927330050413897,21.734350175097603,31.211599076252867,34.362
1623,New Hampshire,1984.0,39.002,26.299100648927865,30.463214219212905,17.096030178326014,26.193605239634284,36.73
1624,New Hampshire,1985.0,39.884,23.777099045966445,31.73911071823045,19.14687159548309,25.992416772970405,41.507
1625,New Hampshire,1986.0,40.67,20.70678179300352,39.16446187881918,17.61816779950544,33.149099106692795,42.499
1626,New Hampshire,1987.0,39.567,27.826692405841836,33.32425000630079,21.32455660823289,34.345751912600754,39.857
1627,New Hampshire,1988.0,39.531,23.947957471437707,38.960985063280425,18.525622015307246,32.53386553639381,42.636
1628,New Hampshire,1989.0,41.03,25.721264739063365,30.105732944729958,21.877253929911436,31.27106531229057,42.478
1629,New Hampshire,1990.0,43.984,27.2008274639592,37.87065976757789,25.800521534331573,44.92297716352373,42.245
1630,New Hampshire,1991.0,42.45,27.041487986403993,33.41320069512678,26.683321344177585,46.589849457479225,40.438
1631,New Hampshire,1992.0,43.685,28.775993027635455,29.810318948923204,20.981395700226578,29.96979549308146,44.545
1632,New Hampshire,1993.0,42.566,25.402602756430515,30.705656967083932,15.266969231418228,33.116641928187576,42.559
1633,New Hampshire,1994.0,39.163,22.509420827835054,29.805353542755114,11.612362155635251,33.54514470107395,40.08
1634,New Hampshire,1995.0,37.041,15.679329561642117,30.194932087281508,14.015555461292175,32.3799058937902,42.157
