,year,state,lean_current,dem_share,lean_prev,rdi_yr_to_election,rdi_election_year_change,inc_midterm_change,inc_has_house,inc_tenure,gdp_yoy,inflation_yoy,unemployment,inc_pres,state_pop,state_evs,inc_party_cand_approval,inc_pres_approval,hlean_prev,hlean_prev2,hlean_prev3,hlean_prev4,dem_hshare_prev,dem_hshare_prev2,dem_hshare_prev3,dem_hshare_prev4,lean_prev2,lean_prev3,lean_prev4,lean_trend,inc_party,inc_candidate,noninc_candidate,rosenstone_dem_new_deal,rosenstone_dem_race,spliced_BPHI_dem,dem_nom_dim1,dem_nom_dim2,dem_lean_current,rosenstone_gop_new_deal,rosenstone_gop_race,spliced_BPHI_gop,gop_nom_dim1,gop_nom_dim2,gop_share,gop_lean_current,dem_evs,spliced_diff_natl_dem_minus_gop,inc_home_state,noninc_home_state,inc_vp_home_state,noninc_vp_home_state,inc_south_bonus,noninc_south_bonus,state_liberalism,rstone_state_ndsw,rstone_state_race,state_nom_dim1,state_nom_dim2,state_citizen_nom,berry_citizen,berry_gov,dem_cfscore,gop_cfscore,mean_cfscore_adj,mean_cfscore_unweighted,mean_cfscore_adj_smooth,mean_cfscore_smooth,mean_cfscore,partisan_lean
120,1956,KS,0.0792,0.3432793285410597,0.13827,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,2119.0,8.0,75.0,75.0,0.086112385063898,0.0923119570248968,0.0900485788974089,0.1131254539840219,0.4350213065599548,0.4350213065599548,0.4350213065599548,0.4350213065599548,0.0696,0.14372,0.12287,-0.00545,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.0792,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.6567206714589403,0.0792,0.0,0.10209334,0,0,0,0,0,0,0.110461783846392,7.1000000000000005,8.68,,,,,,,,,,,,,0.103935
121,1956,KY,-0.0318699999999999,0.4543510911700337,-0.0548699999999999,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,2898.0,10.0,75.0,75.0,-0.0132413958662462,-0.0233680182435667,-0.0371397115499978,-0.0452443938800363,0.5343750874900991,0.5343750874900991,0.5343750874900991,0.5343750874900991,-0.0539899999999999,-0.00858,-0.0258799999999999,-0.0462899999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,0.0318699999999999,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.5456489088299663,-0.0318699999999999,0.0,0.10209334,0,0,0,0,0,0,-0.388819041634759,3.533333333333333,7.24,,,,,,,,,,,,,-0.054429999999999895
122,1956,LA,-0.0032899999999999,0.4257709973753281,-0.08374,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,3032.0,10.0,75.0,75.0,-0.4408923472162149,-0.4151326659789852,-0.4983782736985569,-0.4614590894945477,0.9620260388400678,0.9620260388400678,0.9620260388400678,0.9620260388400678,-0.12866,-0.26831,-0.30909,0.18457,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,0.0032899999999999,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.5742290026246719,-0.0032899999999999,0.0,0.10209334,0,0,0,0,0,0,-0.0936068025672483,5.233333333333333,1.6,,,,,,,,,,,,,-0.10619999999999999
123,1956,ME,0.13113,0.2913456125286461,0.1071499999999999,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,938.0,5.0,75.0,75.0,0.0715630626632418,0.1694426906077957,0.0777405340308243,0.2015199889274743,0.449570628960611,0.449570628960611,0.449570628960611,0.449570628960611,0.09678,0.06274,0.06166,0.0444099999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.13113,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.7086543874713539,0.13113,0.0,0.10209334,0,0,0,0,0,0,-0.282151950780461,8.3,8.64,,,,,,,,,,,,,0.10196499999999994
124,1956,MD,0.02283,0.3996488446947555,0.0036399999999999,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,2811.0,9.0,75.0,75.0,-0.0154905667961943,0.0163722013007418,0.0035805567192049,-0.0191037442677585,0.5366242584200471,0.5366242584200471,0.5366242584200471,0.5366242584200471,0.03083,0.01922,-0.0379199999999999,-0.01558,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.02283,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.6003511553052445,0.02283,0.0,0.10209334,0,0,0,0,0,0,-0.227515236308521,5.733333333333333,6.84,,,,,,,,,,,,,0.01723499999999995
125,1956,MA,0.01751,0.4049693621772052,-0.01058,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,4891.0,16.0,75.0,75.0,0.0181114395988304,0.0299568199452458,0.0041312084508779,0.0370264358637928,0.5030222520250224,0.5030222520250224,0.5030222520250224,0.5030222520250224,-0.0351099999999999,0.0086199999999999,0.01607,-0.0191999999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.01751,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.5950306378227948,0.01751,0.0,0.10209334,0,0,0,0,0,0,1.50815215249,10.966666666666669,7.62,,,,,,,,,,,,,-0.02284499999999995
126,1956,MI,-0.0199699999999999,0.442452607656631,0.0031499999999999,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,7467.0,20.0,75.0,75.0,0.0040270784631823,0.0234273022649622,0.0344134686501741,0.0388708510349498,0.5171066131606704,0.5171066131606704,0.5171066131606704,0.5171066131606704,0.03231,0.03261,0.05167,-0.02946,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,0.0199699999999999,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.5575473923433689,-0.0199699999999999,0.0,0.10209334,0,0,0,0,0,0,0.90445055366594,6.933333333333334,9.06,,,,,,,,,,,,,0.01772999999999995
127,1956,MN,-0.0394499999999999,0.4619333690896429,0.00189,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,3240.0,11.0,75.0,75.0,-0.0093158926418777,0.03781998493287,0.0337871551757191,0.0403277517336517,0.5304495842657305,0.5304495842657305,0.5304495842657305,0.5304495842657305,-0.0652599999999999,0.0097899999999999,0.03068,-0.0078999999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,0.0394499999999999,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.5380666309103571,-0.0394499999999999,0.0,0.10209334,0,0,0,0,0,0,0.700851962393324,7.0,9.68,,,,,,,,,,,,,-0.03168499999999995
128,1956,MS,-0.2817599999999999,0.7042396299888393,-0.1588899999999999,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,2086.0,8.0,75.0,75.0,-0.4788663083761472,-0.4769408456087042,-0.4649660810716893,-0.4598213163640942,1.0,1.0,1.0,1.0,-0.2698499999999999,-0.3978399999999999,-0.4080699999999999,0.23895,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,0.2817599999999999,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.2957603700111607,-0.2817599999999999,8.0,0.10209334,0,0,0,0,0,0,-1.72371540809703,2.5,0.0,,,,,,,,,,,,,-0.2143699999999999
129,1956,MO,-0.07861,0.5010870027862632,-0.04669,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,4163.0,13.0,75.0,75.0,-0.0407483504387361,-0.0237345093081532,-0.0565868093899771,-0.0492382998527155,0.561882042062589,0.561882042062589,0.561882042062589,0.561882042062589,-0.0596999999999999,0.0229899999999999,0.0261,-0.0696799999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,0.07861,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.4989129972137368,-0.07861,13.0,0.10209334,0,0,0,0,0,0,-0.574075489698972,4.266666666666667,,,,,,,,,,,,,,-0.05319499999999995
130,1956,MT,-0.0061699999999999,0.4286520313750364,0.0425599999999999,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,656.0,4.0,75.0,75.0,-0.0003117354206321,0.0634937752220498,-0.0183171449212918,-0.0360287881639724,0.5214454270444849,0.5214454270444849,0.5214454270444849,0.5214454270444849,-0.0279599999999999,-0.00939,-0.0440099999999999,0.0519499999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,0.0061699999999999,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.5713479686249636,-0.0061699999999999,0.0,0.10209334,0,0,0,0,0,0,0.106919748009869,8.233333333333334,6.62,,,,,,,,,,,,,0.007300000000000001
131,1956,NE,0.07762,0.3448557274962444,0.1370199999999999,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,1397.0,6.0,75.0,75.0,0.1367013013511637,0.1804177064829366,0.1246403115350155,0.1219860805669788,0.3844323902726891,0.3844323902726891,0.3844323902726891,0.3844323902726891,0.06523,0.1235399999999999,0.12187,0.0134799999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.07762,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.6551442725037556,0.07762,0.0,0.10209334,0,0,0,0,0,0,-0.626454339259822,5.033333333333333,10.2,,,,,,,,,,,,,0.10112499999999994
132,1956,NV,0.0021599999999999,0.4203166854554293,0.0599299999999999,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,250.0,3.0,75.0,75.0,0.0662261979673142,0.0027763411547524,-0.0262056772259405,0.031930860254196,0.4549074936565385,0.4549074936565385,0.4549074936565385,0.4549074936565385,0.0077600000000001,-0.0084699999999999,-0.0507599999999999,0.0683999999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.0021599999999999,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.5796833145445708,0.0021599999999999,0.0,0.10209334,0,0,0,0,0,0,-1.00900001170821,4.766666666666667,7.42,,,,,,,,,,,,,0.033845
133,1956,NH,0.08389,0.3385903186040325,0.0546999999999999,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,566.0,4.0,75.0,75.0,0.0681592841607698,0.1291574128052741,0.1088645118279511,0.1064756385552333,0.4529744074630829,0.4529744074630829,0.4529744074630829,0.4529744074630829,0.05271,0.01651,0.01779,0.0381899999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.08389,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.6614096813959676,0.08389,0.0,0.10209334,0,0,0,0,0,0,0.0732424437919681,8.799999999999999,9.7,,,,,,,,,,,,,0.05370499999999995
134,1956,NJ,0.07643,0.3460482102357933,0.0205099999999999,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,5615.0,16.0,75.0,75.0,0.0339824013897646,0.0719686353143527,0.0562921403612408,0.0542693682442464,0.4871512902340882,0.4871512902340882,0.4871512902340882,0.4871512902340882,0.04653,0.03093,0.03176,-0.01042,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.07643,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.6539517897642066,0.07643,0.0,0.10209334,0,0,0,0,0,0,1.35880160299831,7.5,7.78,,,,,,,,,,,,,0.03351999999999995
135,1956,NM,0.00293,0.4195487294670326,0.0012099999999999,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,806.0,4.0,75.0,75.0,-0.0723113378861901,-0.0216359479387431,-0.0613407776855058,-0.0486437540002954,0.593445029510043,0.593445029510043,0.593445029510043,0.593445029510043,-0.0440199999999999,0.00256,-0.0166199999999999,-0.00135,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.00293,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.5804512705329674,0.00293,0.0,0.10209334,0,0,0,0,0,0,0.363532509717113,7.533333333333333,4.44,,,,,,,,,,,,,-0.021405
136,1956,NY,0.03456,0.3879180252341347,0.0055699999999999,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,16112.0,45.0,75.0,75.0,0.0505120845763895,0.0635729155049892,0.0259699988903583,0.0433701896027842,0.4706216070474633,0.4706216070474633,0.4706216070474633,0.4706216070474633,0.02912,0.01258,0.0321299999999999,-0.00701,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.03456,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.6120819747658652,0.03456,0.0,0.10209334,1,0,0,0,0,0,1.85000858414417,10.2,7.98,,,,,,,,,,,,,0.01734499999999995
137,1956,NC,-0.0841599999999999,0.5066352548747761,-0.09362,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,4309.0,14.0,75.0,75.0,-0.1245903750602598,-0.1822086678022853,-0.1984221898764427,-0.1730135903731799,0.6457240666841126,0.6457240666841126,0.6457240666841126,0.6457240666841126,-0.1159899999999999,-0.12939,-0.1903099999999999,0.0357699999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,0.0841599999999999,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.4933647451252239,-0.0841599999999999,14.0,0.10209334,0,0,0,0,0,0,-0.872282774948207,1.2333333333333334,3.16,,,,,,,,,,,,,-0.10480499999999995
138,1956,ND,0.04087,0.3816132035280938,0.15974,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,613.0,4.0,75.0,75.0,0.1450978511028177,0.2823457185478192,0.2848590747319629,0.2354727479930168,0.376035840521035,0.376035840521035,0.376035840521035,0.376035840521035,0.06951,0.0797899999999999,0.10483,0.07995,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.04087,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.6183867964719062,0.04087,0.0,0.10209334,0,0,0,0,0,0,-0.166470512926551,7.766666666666667,7.74,,,,,,,,,,,,,0.114625
139,1956,OH,0.03362,0.3888579018519744,0.0130399999999999,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,9207.0,25.0,75.0,75.0,0.0674810073229937,0.0532274562080942,0.039007706197909,0.0181838976469459,0.4536526843008591,0.4536526843008591,0.4536526843008591,0.4536526843008591,0.0224700000000001,0.0395699999999999,0.02796,-0.0265299999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.03362,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.6111420981480256,0.03362,0.0,0.10209334,0,0,0,0,0,0,0.109927005497815,4.5,8.96,,,,,,,,,,,,,0.017755
140,1956,OK,-0.0262099999999999,0.4486891255018327,-0.00863,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,2273.0,8.0,75.0,75.0,-0.1280364800176721,-0.0890575974128537,-0.0973629660685463,-0.1343148093725636,0.6491701716415249,0.6491701716415249,0.6491701716415249,0.6491701716415249,-0.1037699999999999,-0.0192099999999999,-0.0261899999999999,0.0105799999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,0.0262099999999999,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.5513108744981672,-0.0262099999999999,0.0,0.10209334,0,0,0,0,0,0,-0.230828346743034,4.666666666666667,4.34,,,,,,,,,,,,,-0.05619999999999995
141,1956,OR,-0.0250499999999999,0.4475330921686739,0.05413,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,1698.0,6.0,75.0,75.0,0.0656686262157826,0.111073698230475,0.0907543918818356,0.2128990011359481,0.4554650654080701,0.4554650654080701,0.4554650654080701,0.4554650654080701,0.04131,0.01319,0.00935,0.0409399999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,0.0250499999999999,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.5524669078313261,-0.0250499999999999,0.0,0.10209334,0,0,0,0,0,0,0.905346402220748,8.966666666666667,9.6,,,,,,,,,,,,,0.04772
142,1956,PA,-0.0114499999999999,0.4339303454045864,-0.02498,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,10972.0,32.0,75.0,75.0,0.0147165469721837,0.0214875562044092,0.0246281795259278,0.049647340642225,0.5064171446516691,0.5064171446516691,0.5064171446516691,0.5064171446516691,0.04419,0.02378,0.01538,-0.04876,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,0.0114499999999999,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.5660696545954136,-0.0114499999999999,0.0,0.10209334,0,0,0,0,0,0,1.04314632943118,5.9,9.06,,,,,,,,,,,,,0.009605
143,1956,RI,0.00507,0.417405168610636,-0.0453,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,840.0,4.0,75.0,75.0,-0.077531020289421,-0.0432933558290163,-0.1176407427381546,-0.0692491256627297,0.5986647119132739,0.5986647119132739,0.5986647119132739,0.5986647119132739,-0.0578799999999999,-0.0490399999999999,-0.0178399999999999,0.0037399999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.00507,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.5825948313893641,0.00507,0.0,0.10209334,0,0,0,0,0,0,1.29835535273385,9.0,6.859999999999999,,,,,,,,,,,,,-0.05158999999999995
144,1956,SC,-0.22057,0.6430457580444378,-0.06174,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,2229.0,8.0,75.0,75.0,-0.4661606936802402,-0.4823296516007317,-0.4983782736985569,-0.4123581642093744,0.9872943853040932,0.9872943853040932,0.9872943853040932,0.9872943853040932,-0.3409999999999999,-0.41384,-0.4063299999999999,0.3520999999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,0.22057,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.3569542419555622,-0.22057,8.0,0.10209334,0,0,0,0,0,0,-1.1896187012787,2.7,1.2200000000000002,,,,,,,,,,,,,-0.20136999999999997
145,1956,SD,0.00633,0.4161479903490473,0.1382,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,670.0,4.0,75.0,75.0,0.1149576349202576,0.1837638775947834,0.1082698698129918,0.1025923686310754,0.4061760567035952,0.4061760567035952,0.4061760567035952,0.4061760567035952,0.04796,0.12102,0.12409,0.0171799999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.00633,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.5838520096509527,0.00633,0.0,0.10209334,0,0,0,0,0,0,-0.986297368642472,6.066666666666666,6.459999999999999,,,,,,,,,,,,,0.09308
146,1956,TN,-0.0743699999999999,0.4968540316392666,-0.05315,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,3415.0,11.0,75.0,75.0,-0.0731539952110436,-0.2038248214675372,-0.1954353793605978,-0.0899659712666757,0.5942876868348964,0.5942876868348964,0.5942876868348964,0.5942876868348964,-0.0475899999999999,-0.06874,-0.1251799999999999,0.0155899999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,0.0743699999999999,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.5031459683607333,-0.0743699999999999,0.0,0.10209334,0,0,0,1,0,0,-0.944228068052774,3.566666666666667,5.36,,,,,,,,,,,,,-0.050369999999999956
147,1956,TX,-0.0206699999999999,0.4431455180598347,-0.02227,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,8830.0,24.0,75.0,75.0,-0.3540537252976176,-0.3703548686847565,-0.4030879384288507,-0.3992095590253397,0.8751874169214704,0.8751874169214704,0.8751874169214704,0.8751874169214704,-0.2071999999999999,-0.2733,-0.2605499999999999,0.25103,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,0.0206699999999999,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.5568544819401653,-0.0206699999999999,0.0,0.10209334,0,0,0,0,0,0,-0.63983005427578,1.7000000000000002,6.26,,,,,,,,,,,,,-0.11473499999999996
148,1956,UT,0.06809,0.3543885387505801,0.0347299999999999,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,809.0,4.0,75.0,75.0,0.0777481564052992,0.0544096537580647,-0.0230771750432843,-0.0425171576088468,0.4433855352185536,0.4433855352185536,0.4433855352185536,0.4433855352185536,-0.0215399999999998,-0.0675,-0.0735199999999999,0.1022299999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.06809,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.6456114612494199,0.06809,0.0,0.10209334,0,0,0,0,0,0,0.0159890752150656,8.966666666666667,8.92,,,,,,,,,,,,,0.0065950000000000505
149,1956,VT,0.14427,0.2782089591274952,0.16225,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,377.0,3.0,75.0,75.0,0.1349036900488291,0.2158558292737803,0.2434304019738004,0.1465496475411037,0.3862300015750236,0.3862300015750236,0.3862300015750236,0.3862300015750236,0.14869,0.10837,0.09943,0.0538799999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.14427,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.7217910408725048,0.14427,0.0,0.10209334,0,0,0,0,0,0,-0.658976143307635,8.3,11.5,,,,,,,,,,,,,0.15547
150,1956,VA,0.0132,0.4092819071289583,0.0105299999999999,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,3722.0,12.0,75.0,75.0,-0.0932438290087734,-0.1847051073539001,-0.2494890931770369,-0.1389268950598903,0.6143775206326263,0.6143775206326263,0.6143775206326263,0.6143775206326263,-0.0148099999999999,-0.0874599999999999,-0.1332999999999999,0.0979899999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.0132,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.5907180928710416,0.0132,0.0,0.10209334,0,0,0,0,0,0,-1.11721448979377,1.5666666666666664,4.88,,,,,,,,,,,,,-0.0021399999999999995
151,1956,WA,-0.0349199999999999,0.4573966794702265,-0.00586,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,2668.0,9.0,75.0,75.0,0.0169391300952383,0.0281876569103614,0.0267714343825704,0.0377249803885119,0.5041945615286144,0.5041945615286144,0.5041945615286144,0.5041945615286144,-0.0283899999999999,-0.03597,-0.0392699999999999,0.03011,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,0.0349199999999999,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.5426033205297736,-0.0349199999999999,0.0,0.10209334,0,0,0,0,0,0,0.909025052671792,9.533333333333331,9.98,,,,,,,,,,,,,-0.01712499999999995
152,1956,WV,-0.0367399999999999,0.4592197450504374,-0.07376,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,1857.0,8.0,75.0,75.0,-0.0536128119636851,-0.0407188008918764,-0.0640169547599355,-0.0448137929010786,0.574746503587538,0.574746503587538,0.574746503587538,0.574746503587538,-0.0520499999999999,-0.01114,-0.0209899999999999,-0.06262,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,0.0367399999999999,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.5407802549495626,-0.0367399999999999,0.0,0.10209334,0,0,0,0,0,0,-0.790553578551892,3.333333333333333,6.94,,,,,,,,,,,,,-0.06290499999999996
153,1956,WI,0.04186,0.380619766841462,0.0570899999999999,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,3742.0,12.0,75.0,75.0,0.0461701716261875,0.1138029001622134,0.0777932961270815,0.1069089697853612,0.4749635199976653,0.4749635199976653,0.4749635199976653,0.4749635199976653,0.00095,0.0468399999999999,0.04075,0.0102499999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.04186,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.619380233158538,0.04186,0.0,0.10209334,0,0,0,0,0,0,0.867851841631321,7.133333333333334,9.94,,,,,,,,,,,,,0.02901999999999995
154,1956,WY,0.02326,0.39922015355241,0.0738399999999999,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,312.0,3.0,75.0,75.0,0.0829769338483427,0.0990441489868774,0.0465184739553831,0.0537181759573114,0.43815675777551,0.43815675777551,0.43815675777551,0.43815675777551,0.00173,0.05008,0.02027,0.0237599999999999,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.02326,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.60077984644759,0.02326,0.0,0.10209334,0,0,0,0,0,0,-0.272891953637348,8.0,7.0,,,,,,,,,,,,,0.03778499999999995
155,1956,USA,0.0,0.4224834860232588,0.0,1.04080848623283,1.03365306790197,-0.0251154866157224,0,4,0.02,0.015,4.1,1,,,75.0,75.0,,,,,0.5211336916238528,0.5211336916238528,0.5211336916238528,0.5211336916238528,0.0,0.0,0.0,0.0,1,Eisenhower_1956,Stevenson_1956,-0.7466233864400087,-0.4592720236288436,-0.8115763,,,-0.0,0.5257288934104208,0.513304026408708,0.70948296,0.281,-0.864,0.5775165139767411,0.0,,0.10209334,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0
156,1960,AL,-0.07137,0.5721951377354013,-0.1668599999999999,1.01960254968796,1.01748957080246,-0.0497364834714233,0,8,0.0088,0.015,5.5,0,3274.0,11.0,,59.0,-0.419166524417332,-0.3558052473428122,-0.4387100751386221,-0.447516289962007,0.9744962877695416,0.9744962877695416,0.9744962877695416,0.9744962877695416,-0.20281,,-0.27931,,1,Nixon_1960,Kennedy_1960,-0.6671013689493569,-0.5403200277986395,-0.8361969,-0.472,-0.487,0.07137,0.6847729283917244,0.351208018069116,0.72983597,0.162,-0.388,0.4278048622645987,-0.07137,11.0,0.10636093,0,0,0,0,0,0,-1.16235492755611,0.3999999999999999,1.94,-0.0042468796331787,0.8885454545454545,-0.0602803884444444,41.19253540039063,60.18840408325195,,,,,,,,-0.18483499999999994
